Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
AmazonToy,BPR,2%,020%,N,-,-,0.00644,0.01361,0.00448,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68855,5.68854,5.68855,0.69,0.69,0.69,98.555,159.055,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,0.0000000,-,0.00643,0.0136,0.00447,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68798,5.68735,5.68816,0.81,0.81,0.81,98.704,159.12,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,6.3333333,-,0.00643,0.0136,0.00447,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.6877,5.68735,5.68779,0.81,0.81,0.81,98.704,159.12,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,12.6666667,-,0.00643,0.0136,0.00447,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.6877,5.68735,5.68779,0.81,0.81,0.81,98.704,159.12,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,19.0000000,-,0.00643,0.0136,0.00447,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68801,5.68735,5.68819,0.81,0.81,0.81,98.704,159.115,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,25.3333333,-,0.00643,0.0136,0.00447,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68772,5.68735,5.68783,0.81,0.81,0.81,98.704,159.115,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,31.6666667,-,0.00643,0.0136,0.00447,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68773,5.68596,5.68821,0.81,0.81,0.81,98.711,159.111,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,38.0000000,-,0.00643,0.0136,0.00447,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68805,5.68744,5.68822,0.75,0.75,0.75,98.693,159.11,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,44.3333333,-,0.00643,0.0136,0.00447,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68784,5.68756,5.68792,0.75,0.75,0.75,98.678,159.099,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,50.6666667,-,0.00643,0.0136,0.00447,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68792,5.68769,5.68799,0.75,0.75,0.75,98.662,159.088,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,57.0000000,-,0.00644,0.0136,0.00448,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.6883,5.68781,5.68844,0.75,0.75,0.75,98.647,159.074,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,63.3333333,-,0.00644,0.0136,0.00448,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68809,5.68799,5.68812,0.75,0.75,0.75,98.624,159.066,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,69.6666667,-,0.00644,0.01361,0.00448,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68817,5.68689,5.68852,0.75,0.75,0.75,98.594,159.061,21700.0,0.0,21700==21700.0
AmazonToy,BPR,2%,020%,C,76.0000000,-,0.00644,0.01361,0.00448,0.00601,0.0128,0.00415,0.01629,0.02159,0.01484,5.68855,5.68854,5.68855,0.69,0.69,0.69,98.555,159.055,21700.0,0.0,21700==21700.0
