Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
AmazonToy,MostPop,2%,020%,N,-,-,0.00666,0.01477,0.00444,0.00632,0.01445,0.00409,0.01785,0.02487,0.01593,5.66953,5.66911,5.66964,0.69,0.69,0.69,101.009,162.172,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,0.0000000,-,0.00653,0.01499,0.00421,0.00621,0.01469,0.00389,0.01767,0.02546,0.01553,5.67032,5.6687,5.67077,0.75,0.75,0.75,101.062,161.983,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,6.4166667,-,0.00675,0.01499,0.0045,0.00642,0.01469,0.00415,0.01828,0.02546,0.01631,5.67018,5.6686,5.67061,0.75,0.75,0.75,101.075,162.009,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,12.8333333,-,0.00674,0.01507,0.00446,0.00642,0.01469,0.00415,0.01784,0.02546,0.01575,5.66964,5.66685,5.6704,0.75,0.69,0.75,101.127,162.044,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,19.2500000,-,0.00683,0.01505,0.00458,0.00647,0.01469,0.00422,0.0186,0.02546,0.01673,5.6701,5.6684,5.67057,0.75,0.69,0.75,101.101,161.955,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,25.6666667,-,0.00665,0.01506,0.00435,0.00632,0.01469,0.00402,0.01792,0.02546,0.01586,5.6701,5.6686,5.67051,0.75,0.69,0.75,101.075,161.965,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,32.0833333,-,0.00669,0.01526,0.00434,0.00642,0.01517,0.00402,0.01848,0.02601,0.01642,5.67016,5.66644,5.67118,0.69,0.69,0.69,101.181,161.915,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,38.5000000,-,0.00656,0.01504,0.00424,0.00627,0.01469,0.00396,0.01739,0.02546,0.01517,5.66997,5.66736,5.67068,0.69,0.69,0.69,101.062,161.997,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,44.9166667,-,0.00674,0.01506,0.00446,0.00637,0.01469,0.00409,0.01843,0.02546,0.0165,5.67022,5.66741,5.67099,0.69,0.69,0.69,101.056,161.946,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,51.3333333,-,0.00664,0.01541,0.00424,0.00632,0.01493,0.00396,0.01757,0.02523,0.01548,5.67555,5.67445,5.67585,0.69,0.69,0.69,100.153,161.133,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,57.7500000,-,0.0068,0.01539,0.00445,0.00652,0.01493,0.00422,0.01976,0.02566,0.01815,5.67578,5.67348,5.67641,0.69,0.69,0.69,100.278,161.039,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,64.1666667,-,0.00707,0.01558,0.00474,0.00678,0.01517,0.00448,0.02005,0.02588,0.01846,5.67577,5.67435,5.67616,0.69,0.69,0.69,100.166,161.081,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,70.5833333,-,0.00682,0.01514,0.00454,0.00647,0.01493,0.00415,0.01855,0.02566,0.0166,5.67004,5.66777,5.67065,0.69,0.69,0.69,101.01,162.002,21700.0,0.0,21700==21700.0
AmazonToy,MostPop,2%,020%,C,77.0000000,-,0.00695,0.01564,0.00457,0.00652,0.01493,0.00422,0.01804,0.02568,0.01595,5.67578,5.67549,5.67586,0.69,0.69,0.69,100.192,161.131,21700.0,0.0,21700==21700.0
