Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
AmazonToy,PF,2%,020%,N,-,-,0.00851,0.01618,0.00641,0.008,0.01469,0.00616,0.02699,0.01857,0.0293,6.87636,6.60894,6.94959,75.71,50.32,74.03,14.318,22.321,11399.0,10301.0,21700==21700.0
AmazonToy,PF,2%,020%,C,0.0000000,-,0.00864,0.01621,0.00657,0.0082,0.01469,0.00642,0.02775,0.01857,0.03027,6.87237,6.60052,6.94681,76.34,50.2,74.38,14.825,22.741,11443.0,10257.0,21700==21700.0
AmazonToy,PF,2%,020%,C,47.9166667,-,0.00863,0.01618,0.00657,0.0082,0.01469,0.00642,0.02775,0.01857,0.03027,6.87263,6.60004,6.94727,76.23,50.03,74.32,14.728,22.682,11433.0,10267.0,21700==21700.0
AmazonToy,PF,2%,020%,C,95.8333333,-,0.00864,0.01618,0.00658,0.00821,0.01469,0.00644,0.02775,0.01857,0.03027,6.87344,6.60204,6.94776,76.05,49.97,74.21,14.702,22.599,11430.0,10270.0,21700==21700.0
AmazonToy,PF,2%,020%,C,143.7500000,-,0.00863,0.01618,0.00656,0.0082,0.01469,0.00642,0.02775,0.01857,0.03027,6.87509,6.60448,6.9492,76.05,49.97,74.21,14.498,22.454,11413.750000000004,10286.249999999996,21700==21700.0
AmazonToy,PF,2%,020%,C,191.6666667,-,0.00866,0.01618,0.0066,0.0082,0.01469,0.00642,0.02775,0.01857,0.03027,6.87505,6.60402,6.94927,76.05,49.97,74.15,14.409,22.46,11415.0,10285.0,21700==21700.0
AmazonToy,PF,2%,020%,C,239.5833333,-,0.00868,0.01618,0.00663,0.0082,0.01469,0.00642,0.02775,0.01857,0.03027,6.87434,6.6049,6.94812,76.0,50.03,74.09,14.471,22.487,11419.583333333338,10280.416666666662,21700==21700.0
AmazonToy,PF,2%,020%,C,287.5000000,-,0.00868,0.01618,0.00663,0.0082,0.01469,0.00642,0.02775,0.01857,0.03027,6.87414,6.60596,6.94758,76.0,50.14,74.15,14.426,22.508,11417.0,10283.0,21700==21700.0
AmazonToy,PF,2%,020%,C,335.4166667,-,0.00859,0.01618,0.00651,0.00811,0.01469,0.0063,0.02733,0.01857,0.02973,6.87444,6.60538,6.94812,75.94,50.14,74.09,14.476,22.457,11412.0,10288.0,21700==21700.0
AmazonToy,PF,2%,020%,C,383.3333333,-,0.00852,0.01618,0.00643,0.008,0.01469,0.00616,0.02699,0.01857,0.0293,6.87572,6.6069,6.94934,75.88,50.32,74.15,14.38,22.326,11401.0,10299.0,21700==21700.0
AmazonToy,PF,2%,020%,C,431.2500000,-,0.00851,0.01618,0.00641,0.008,0.01469,0.00616,0.02699,0.01857,0.0293,6.87622,6.60745,6.94982,75.88,50.43,74.15,14.381,22.294,11390.0,10310.0,21700==21700.0
AmazonToy,PF,2%,020%,C,479.1666667,-,0.00851,0.01618,0.00641,0.008,0.01469,0.00616,0.02699,0.01857,0.0293,6.87593,6.6081,6.94928,75.82,50.32,74.09,14.356,22.321,11398.833333333323,10301.166666666677,21700==21700.0
AmazonToy,PF,2%,020%,C,527.0833333,-,0.00851,0.01618,0.00641,0.008,0.01469,0.00616,0.02699,0.01857,0.0293,6.87567,6.60828,6.94889,75.71,50.26,74.03,14.355,22.333,11398.0,10302.0,21700==21700.0
AmazonToy,PF,2%,020%,C,575.0000000,-,0.00851,0.01618,0.00641,0.008,0.01469,0.00616,0.02699,0.01857,0.0293,6.87636,6.60894,6.94959,75.71,50.32,74.03,14.318,22.321,11399.0,10301.0,21700==21700.0
