Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
AmazonToy,WMF,005%,020%,N,-,-,0.00827,0.01766,0.00772,0.0079,0.01852,0.00728,0.02587,0.0172,0.02637,6.95549,6.42828,6.98618,89.61,18.81,89.56,33.918,14.731,11786.0,9914.0,21700==21700.0
AmazonToy,WMF,005%,020%,C,0.0000000,-,0.00902,0.01255,0.00882,0.00835,0.01296,0.00809,0.028,0.0121,0.02893,6.94298,6.43892,6.97233,87.94,19.62,87.88,33.566,15.501,11990.999999999998,9709.000000000004,21700==21700.0
AmazonToy,WMF,005%,020%,C,198.4166667,-,0.00893,0.01314,0.00869,0.0083,0.01389,0.00798,0.02785,0.01272,0.02873,6.9431,6.43539,6.97266,88.11,19.62,88.06,33.721,15.495,11973.0,9727.0,21700==21700.0
AmazonToy,WMF,005%,020%,C,396.8333333,-,0.00876,0.01339,0.00849,0.0082,0.01481,0.00782,0.02738,0.01338,0.02819,6.94402,6.43169,6.97385,88.23,19.45,88.17,33.927,15.455,11959.0,9741.0,21700==21700.0
AmazonToy,WMF,005%,020%,C,595.2500000,-,0.00871,0.01406,0.00839,0.00815,0.01574,0.00771,0.02704,0.01431,0.02779,6.94489,6.43,6.97487,88.52,19.16,88.46,33.95,15.413,11948.0,9752.0,21700==21700.0
AmazonToy,WMF,005%,020%,C,793.6666667,-,0.00868,0.01415,0.00836,0.0081,0.01574,0.00765,0.02654,0.01431,0.02725,6.94589,6.42746,6.97608,88.75,18.93,88.69,34.21,15.348,11941.333333333325,9758.666666666675,21700==21700.0
AmazonToy,WMF,005%,020%,C,992.0833333,-,0.00876,0.01602,0.00834,0.00815,0.01667,0.00765,0.02658,0.01508,0.02725,6.94743,6.42835,6.97765,88.86,18.87,88.81,34.151,15.248,11910.916666666653,9789.083333333347,21700==21700.0
AmazonToy,WMF,005%,020%,C,1190.5000000,-,0.00886,0.01752,0.00836,0.00821,0.0177,0.00765,0.02661,0.01566,0.02725,6.94889,6.41954,6.97971,89.09,18.87,89.04,34.285,15.109,11882.50000000002,9817.49999999998,21700==21700.0
AmazonToy,WMF,005%,020%,C,1388.9166667,-,0.0085,0.01744,0.00798,0.008,0.01759,0.00744,0.02608,0.01566,0.02669,6.94946,6.42761,6.97985,89.15,18.81,89.09,34.027,15.054,11877.91666666669,9822.08333333331,21700==21700.0
AmazonToy,WMF,005%,020%,C,1587.3333333,-,0.00837,0.01675,0.00789,0.00795,0.01759,0.00739,0.02591,0.01566,0.02651,6.9494,6.42281,6.98006,89.21,18.7,89.15,34.416,15.053,11880.666666666637,9819.333333333361,21700==21700.0
AmazonToy,WMF,005%,020%,C,1785.7500000,-,0.00841,0.01763,0.00787,0.00795,0.01852,0.00733,0.02593,0.0172,0.02643,6.95053,6.42285,6.98125,89.38,18.7,89.32,34.388,14.968,11854.249999999969,9845.750000000031,21700==21700.0
AmazonToy,WMF,005%,020%,C,1984.1666667,-,0.00831,0.01766,0.00777,0.00795,0.01852,0.00733,0.02593,0.0172,0.02643,6.95183,6.42581,6.98246,89.5,18.7,89.44,34.137,14.926,11835.0,9865.0,21700==21700.0
AmazonToy,WMF,005%,020%,C,2182.5833333,-,0.00821,0.01766,0.00766,0.0079,0.01852,0.00728,0.02587,0.0172,0.02637,6.95322,6.42724,6.98384,89.56,18.64,89.5,33.977,14.852,11819.0,9881.0,21700==21700.0
AmazonToy,WMF,005%,020%,C,2381.0000000,-,0.00827,0.01766,0.00772,0.0079,0.01852,0.00728,0.02587,0.0172,0.02637,6.95551,6.42828,6.98621,89.61,18.81,89.56,33.918,14.728,11786.0,9914.0,21700==21700.0
