Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
AmazonToy,VAECF,005%,020%,N,-,-,0.01231,0.04164,0.0106,0.01141,0.03519,0.01003,0.0351,0.03438,0.03514,6.48604,6.27852,6.49812,36.3,19.45,34.56,49.131,54.608,15828.0,5872.0,21700==21700.0
AmazonToy,VAECF,005%,020%,C,0.0000000,-,0.01223,0.03426,0.01095,0.01131,0.0287,0.0103,0.03551,0.02809,0.03594,6.48429,6.27308,6.49659,36.24,18.75,34.74,49.871,54.738,15825.000000000002,5874.999999999998,21700==21700.0
AmazonToy,VAECF,005%,020%,C,60.5833333,-,0.01234,0.03616,0.01096,0.01142,0.03056,0.0103,0.0356,0.02974,0.03594,6.48409,6.27014,6.49655,36.18,18.64,34.68,50.15,54.707,15824.0,5876.0,21700==21700.0
AmazonToy,VAECF,005%,020%,C,121.1666667,-,0.01225,0.03524,0.01092,0.01141,0.03056,0.0103,0.0356,0.02974,0.03594,6.48428,6.26785,6.49688,36.24,18.64,34.68,49.48,54.692,15826.833333333336,5873.166666666664,21700==21700.0
AmazonToy,VAECF,005%,020%,C,181.7500000,-,0.01236,0.03711,0.01091,0.01146,0.03148,0.0103,0.03564,0.03045,0.03594,6.48457,6.27625,6.4967,36.24,18.75,34.68,49.437,54.683,15822.250000000004,5877.749999999997,21700==21700.0
AmazonToy,VAECF,005%,020%,C,242.3333333,-,0.01252,0.03959,0.01094,0.01156,0.03333,0.0103,0.03571,0.03168,0.03594,6.48513,6.27709,6.49724,36.18,18.93,34.62,49.342,54.62,15821.0,5879.0,21700==21700.0
AmazonToy,VAECF,005%,020%,C,302.9166667,-,0.01256,0.04045,0.01093,0.01156,0.03333,0.0103,0.03571,0.03168,0.03594,6.48497,6.27599,6.49714,36.24,19.16,34.62,49.405,54.618,15826.0,5874.0,21700==21700.0
AmazonToy,VAECF,005%,020%,C,363.5000000,-,0.01245,0.04039,0.01082,0.01151,0.03333,0.01024,0.0356,0.03168,0.03583,6.48466,6.27368,6.49695,36.3,19.16,34.62,49.52,54.643,15828.0,5872.0,21700==21700.0
AmazonToy,VAECF,005%,020%,C,424.0833333,-,0.01244,0.04282,0.01067,0.01156,0.03519,0.01019,0.03558,0.03438,0.03565,6.48449,6.26973,6.49699,36.35,19.1,34.62,49.502,54.685,15834.0,5866.0,21700==21700.0
AmazonToy,VAECF,005%,020%,C,484.6666667,-,0.01245,0.04213,0.01072,0.01157,0.03519,0.01019,0.03558,0.03438,0.03565,6.48468,6.28089,6.49655,36.41,19.39,34.62,48.921,54.686,15831.0,5869.0,21700==21700.0
AmazonToy,VAECF,005%,020%,C,545.2500000,-,0.01239,0.04213,0.01066,0.01151,0.03519,0.01013,0.03548,0.03438,0.03554,6.48482,6.28212,6.49662,36.41,19.5,34.62,48.898,54.69,15831.749999999998,5868.250000000002,21700==21700.0
AmazonToy,VAECF,005%,020%,C,605.8333333,-,0.01233,0.04213,0.01059,0.01146,0.03519,0.01008,0.03523,0.03438,0.03528,6.48498,6.27993,6.49691,36.3,19.45,34.56,49.035,54.666,15830.0,5870.0,21700==21700.0
AmazonToy,VAECF,005%,020%,C,666.4166667,-,0.01227,0.04164,0.01056,0.01141,0.03519,0.01003,0.0351,0.03438,0.03514,6.48549,6.27963,6.49748,36.3,19.45,34.56,49.072,54.655,15832.999999998192,5867.000000000327,21700==21699.99999999852
AmazonToy,VAECF,005%,020%,C,727.0000000,-,0.01231,0.04164,0.0106,0.01141,0.03519,0.01003,0.0351,0.03438,0.03514,6.48608,6.27852,6.49817,36.3,19.45,34.56,49.131,54.603,15827.0,5873.0,21700==21700.0
