Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Gowalla,VAECF,2%,020%,N,-,-,0.06083,0.08556,0.05464,0.05858,0.08053,0.0531,0.06076,0.03614,0.06691,3.82773,3.69331,3.86133,41.04,28.26,39.28,52.353,29.049,8026.0,3274.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,0.0000000,-,0.06844,0.04882,0.07335,0.0646,0.04646,0.06914,0.07283,0.02116,0.08575,3.82569,3.67473,3.86343,42.3,28.17,40.03,57.624,29.128,8062.000000000004,3237.999999999996,11300==11300.0
Gowalla,VAECF,2%,020%,C,115.7500000,-,0.06825,0.05147,0.07244,0.06452,0.04956,0.06826,0.07247,0.0227,0.08492,3.8246,3.67809,3.86123,42.22,28.17,39.95,57.064,29.22,8067.249999999995,3232.750000000004,11300==11300.0
Gowalla,VAECF,2%,020%,C,231.5000000,-,0.06756,0.05576,0.07051,0.06372,0.05354,0.06626,0.07087,0.02408,0.08256,3.82349,3.67556,3.86047,41.88,28.01,39.87,56.815,29.231,8064.0,3236.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,347.2500000,-,0.06691,0.05787,0.06917,0.06327,0.05575,0.06515,0.07002,0.02485,0.08132,3.8245,3.68224,3.86006,41.63,28.17,39.61,55.725,29.147,8059.0,3241.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,463.0000000,-,0.06666,0.06195,0.06783,0.06301,0.05929,0.06394,0.0693,0.02664,0.07997,3.82564,3.68648,3.86043,41.46,28.34,39.53,55.073,29.014,8055.0,3245.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,578.7500000,-,0.06651,0.06665,0.06647,0.06274,0.06327,0.06261,0.06872,0.02863,0.07874,3.82384,3.68531,3.85847,41.38,28.26,39.36,54.784,29.212,8060.0,3240.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,694.5000000,-,0.06593,0.06942,0.06506,0.06249,0.06681,0.06141,0.06798,0.03066,0.07731,3.82451,3.69013,3.85811,41.38,28.26,39.36,53.299,29.349,8046.0,3254.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,810.2500000,-,0.06495,0.07157,0.0633,0.06151,0.06814,0.05986,0.06667,0.0312,0.07553,3.82536,3.69509,3.85793,41.38,28.26,39.36,52.299,29.104,8043.0,3257.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,926.0000000,-,0.06396,0.07294,0.06171,0.0608,0.06947,0.05863,0.06578,0.03183,0.07427,3.82736,3.69356,3.86081,41.21,28.17,39.28,52.558,28.725,8036.0,3264.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,1041.7500000,-,0.06355,0.07698,0.06019,0.06053,0.07301,0.05741,0.06445,0.03327,0.07225,3.82612,3.69323,3.85934,41.21,28.17,39.28,52.765,28.986,8039.0,3261.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,1157.5000000,-,0.06283,0.08027,0.05847,0.06018,0.07566,0.05631,0.06384,0.03433,0.07122,3.8272,3.69176,3.86106,41.04,28.09,39.28,52.842,28.72,8034.500000000006,3265.4999999999936,11300==11300.0
Gowalla,VAECF,2%,020%,C,1273.2500000,-,0.06228,0.08478,0.05666,0.05966,0.07965,0.05466,0.06252,0.03588,0.06918,3.82819,3.69305,3.86197,41.13,28.17,39.28,52.481,28.77,8026.0,3274.0,11300==11300.0
Gowalla,VAECF,2%,020%,C,1389.0000000,-,0.06083,0.08556,0.05464,0.05858,0.08053,0.0531,0.06076,0.03614,0.06691,3.82773,3.69331,3.86133,41.04,28.26,39.28,52.353,29.049,8026.0,3274.0,11300==11300.0
