Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Gowalla,WMF,2%,020%,N,-,-,0.03383,0.04175,0.03185,0.03469,0.04159,0.03296,0.0368,0.01893,0.04127,4.50125,4.38045,4.53145,46.17,24.64,45.42,5.376,-8.772,6523.0,4777.0,11300==11300.0
Gowalla,WMF,2%,020%,C,0.0000000,-,0.03693,0.03149,0.03829,0.03743,0.03274,0.03861,0.0421,0.01454,0.04899,4.52229,4.30106,4.5776,43.99,26.24,43.06,14.556,-14.974,6468.0,4832.0,11300==11300.0
Gowalla,WMF,2%,020%,C,96.7500000,-,0.03704,0.03311,0.03802,0.03752,0.03451,0.03827,0.042,0.01512,0.04872,4.51988,4.31079,4.57215,44.07,26.07,43.15,13.445,-14.575,6477.0,4823.0,11300==11300.0
Gowalla,WMF,2%,020%,C,193.5000000,-,0.03657,0.03494,0.03698,0.03709,0.03584,0.0374,0.04152,0.01589,0.04793,4.51839,4.31612,4.56895,44.41,25.99,43.48,12.925,-14.171,6477.0,4823.0,11300==11300.0
Gowalla,WMF,2%,020%,C,290.2500000,-,0.03645,0.03596,0.03657,0.03708,0.03673,0.03717,0.04142,0.01641,0.04767,4.51911,4.32176,4.56844,44.74,25.9,43.9,11.704,-13.781,6483.25,4816.75,11300==11300.0
Gowalla,WMF,2%,020%,C,387.0000000,-,0.03624,0.036,0.03629,0.03681,0.03673,0.03684,0.04112,0.01641,0.0473,4.5152,4.32997,4.56151,44.83,25.74,43.99,10.452,-12.952,6502.0,4798.0,11300==11300.0
Gowalla,WMF,2%,020%,C,483.7500000,-,0.03611,0.03709,0.03587,0.03646,0.03717,0.03628,0.04074,0.01655,0.04679,4.51257,4.33327,4.55739,45.0,25.57,44.15,10.813,-12.542,6510.75,4789.25,11300==11300.0
Gowalla,WMF,2%,020%,C,580.5000000,-,0.03585,0.03913,0.03504,0.03628,0.0385,0.03573,0.03967,0.01726,0.04527,4.51095,4.33795,4.55419,45.42,25.4,44.58,9.992,-12.214,6520.0,4780.0,11300==11300.0
Gowalla,WMF,2%,020%,C,677.2500000,-,0.03535,0.03922,0.03439,0.03611,0.03894,0.0354,0.03944,0.01737,0.04496,4.50891,4.34663,4.54948,45.75,25.4,44.91,8.555,-11.428,6519.0,4781.0,11300==11300.0
Gowalla,WMF,2%,020%,C,774.0000000,-,0.03501,0.03982,0.0338,0.03593,0.03938,0.03507,0.0391,0.01752,0.04449,4.5069,4.34691,4.5469,45.75,25.23,45.0,8.511,-10.867,6521.0,4779.0,11300==11300.0
Gowalla,WMF,2%,020%,C,870.7500000,-,0.03467,0.0392,0.03354,0.03566,0.03938,0.03473,0.03883,0.01752,0.04416,4.50666,4.36027,4.54326,45.58,25.06,44.91,7.473,-10.348,6516.25,4783.75,11300==11300.0
Gowalla,WMF,2%,020%,C,967.5000000,-,0.03388,0.03919,0.03255,0.03496,0.03982,0.03374,0.03772,0.01779,0.04271,4.5049,4.36796,4.53914,45.84,25.06,45.08,6.989,-9.873,6520.5,4779.5,11300==11300.0
Gowalla,WMF,2%,020%,C,1064.2500000,-,0.0339,0.04144,0.03201,0.03469,0.04115,0.03308,0.03686,0.01882,0.04137,4.50227,4.37093,4.53511,46.01,24.73,45.25,6.86,-9.314,6528.75,4771.25,11300==11300.0
Gowalla,WMF,2%,020%,C,1161.0000000,-,0.03383,0.04175,0.03185,0.03469,0.04159,0.03296,0.0368,0.01893,0.04127,4.50125,4.38045,4.53145,46.17,24.64,45.42,5.376,-8.772,6523.0,4777.0,11300==11300.0
