Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Gowalla,BPR,2%,020%,N,-,-,0.04441,0.07497,0.03677,0.04009,0.0708,0.03241,0.03726,0.02984,0.03912,2.94789,2.94803,2.94786,1.01,1.01,1.01,205.501,190.707,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,0.0000000,-,0.04441,0.07067,0.03785,0.04009,0.06593,0.03363,0.03794,0.02775,0.04049,2.95026,2.95857,2.94819,1.09,1.09,1.09,203.694,191.749,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,23.1666667,-,0.04441,0.07067,0.03785,0.04009,0.06593,0.03363,0.03794,0.02775,0.04049,2.94993,2.95844,2.9478,1.09,1.09,1.09,203.694,191.779,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,46.3333333,-,0.04456,0.07202,0.0377,0.04019,0.06731,0.03341,0.03779,0.0284,0.04013,2.94838,2.95197,2.94748,1.09,1.09,1.09,204.926,191.914,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,69.5000000,-,0.04471,0.07274,0.0377,0.04035,0.06814,0.03341,0.03785,0.02871,0.04013,2.94812,2.95106,2.94738,1.09,1.09,1.09,205.361,191.806,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,92.6666667,-,0.04465,0.07274,0.03763,0.04028,0.06814,0.03331,0.03778,0.02871,0.04004,2.94878,2.95043,2.94837,1.09,1.09,1.09,205.48,191.473,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,115.8333333,-,0.04458,0.07274,0.03753,0.04018,0.06814,0.03319,0.03774,0.02871,0.04,2.94969,2.9508,2.94941,1.09,1.09,1.09,205.337,191.125,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,139.0000000,-,0.04463,0.07331,0.03746,0.04027,0.06903,0.03308,0.03777,0.02908,0.03995,2.9509,2.95117,2.95083,1.09,1.09,1.09,205.193,190.75,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,162.1666667,-,0.04463,0.07331,0.03746,0.04027,0.06903,0.03308,0.03777,0.02908,0.03995,2.95155,2.95136,2.95159,1.09,1.09,1.09,205.121,190.393,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,185.3333333,-,0.04471,0.0742,0.03734,0.04035,0.06991,0.03296,0.03773,0.02949,0.03979,2.95149,2.95073,2.95168,1.09,1.09,1.09,205.192,190.26,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,208.5000000,-,0.04454,0.07408,0.03715,0.04018,0.06991,0.03274,0.03746,0.02949,0.03945,2.95053,2.9499,2.95069,1.09,1.09,1.09,205.287,190.367,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,231.6666667,-,0.04463,0.07452,0.03715,0.04027,0.07035,0.03274,0.03749,0.02966,0.03945,2.94958,2.94886,2.94976,1.09,1.09,1.09,205.406,190.468,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,254.8333333,-,0.04452,0.07452,0.03702,0.04018,0.07035,0.03263,0.03739,0.02966,0.03933,2.94862,2.94865,2.94861,1.09,1.09,1.09,205.43,190.593,11300.0,0.0,11300==11300.0
Gowalla,BPR,2%,020%,C,278.0000000,-,0.04441,0.07497,0.03677,0.04009,0.0708,0.03241,0.03726,0.02984,0.03912,2.94789,2.94803,2.94786,1.01,1.01,1.01,205.501,190.707,11300.0,0.0,11300==11300.0
