Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
MovieLens,WMF,005%,020%,N,-,-,0.0609,0.08662,0.05954,0.06202,0.09787,0.06013,0.04293,0.01392,0.04446,2.57514,2.576,2.57509,8.9,5.41,8.9,79.479,28.47,9190.0,240.0,9430==9430.0
MovieLens,WMF,005%,020%,C,0.0000000,-,0.07739,0.03259,0.07975,0.07872,0.0383,0.08085,0.05321,0.00554,0.05572,2.59516,2.48215,2.60111,8.97,5.49,8.97,89.582,25.96,9179.0,251.0,9430==9430.0
MovieLens,WMF,005%,020%,C,142.0000000,-,0.07636,0.03542,0.07851,0.07777,0.04255,0.07962,0.05286,0.00615,0.05532,2.59459,2.48721,2.60024,8.97,5.63,8.97,88.988,26.026,9181.0,249.0,9430==9430.0
MovieLens,WMF,005%,020%,C,284.0000000,-,0.07488,0.04593,0.0764,0.07638,0.05319,0.0776,0.05203,0.0077,0.05436,2.5929,2.50373,2.5976,8.97,5.63,8.97,87.209,26.271,9180.0,250.0,9430==9430.0
MovieLens,WMF,005%,020%,C,426.0000000,-,0.07311,0.04776,0.07444,0.07468,0.05532,0.0757,0.0507,0.00802,0.05295,2.59035,2.51561,2.59428,8.97,5.56,8.97,86.074,26.602,9179.0,251.0,9430==9430.0
MovieLens,WMF,005%,020%,C,568.0000000,-,0.07214,0.05153,0.07322,0.07362,0.05957,0.07436,0.0501,0.00869,0.05228,2.5901,2.52216,2.59368,8.9,5.56,8.9,85.303,26.665,9179.0,251.0,9430==9430.0
MovieLens,WMF,005%,020%,C,710.0000000,-,0.06977,0.05311,0.07065,0.07149,0.0617,0.072,0.04915,0.00896,0.05126,2.59096,2.52809,2.59427,8.9,5.49,8.9,84.687,26.633,9177.0,253.0,9430==9430.0
MovieLens,WMF,005%,020%,C,852.0000000,-,0.06732,0.05559,0.06794,0.06894,0.06383,0.0692,0.04759,0.00927,0.04961,2.59018,2.52747,2.59348,8.9,5.41,8.9,84.964,26.764,9177.0,253.0,9430==9430.0
MovieLens,WMF,005%,020%,C,994.0000000,-,0.06624,0.05861,0.06665,0.06777,0.06809,0.06775,0.04705,0.00977,0.04902,2.58871,2.53507,2.59154,8.9,5.41,8.9,84.117,26.973,9176.0,254.0,9430==9430.0
MovieLens,WMF,005%,020%,C,1136.0000000,-,0.06475,0.05997,0.06501,0.06596,0.07021,0.06573,0.04603,0.01,0.04792,2.58711,2.54171,2.5895,8.9,5.41,8.9,83.643,27.158,9176.0,253.9999999999991,9430==9430.0
MovieLens,WMF,005%,020%,C,1278.0000000,-,0.06363,0.07067,0.06326,0.06489,0.08085,0.06405,0.04536,0.01149,0.04715,2.58551,2.55291,2.58723,8.9,5.41,8.9,82.582,27.423,9173.0,257.0,9430==9430.0
MovieLens,WMF,005%,020%,C,1420.0000000,-,0.06326,0.0736,0.06272,0.06426,0.08511,0.06316,0.04477,0.01215,0.04648,2.58296,2.56843,2.58372,8.9,5.41,8.9,80.461,27.747,9176.0,254.0,9430==9430.0
MovieLens,WMF,005%,020%,C,1562.0000000,-,0.06271,0.08148,0.06173,0.06362,0.09362,0.06204,0.04412,0.0133,0.04574,2.57769,2.57037,2.57807,8.9,5.41,8.9,80.066,28.229,9186.0,244.0,9430==9430.0
MovieLens,WMF,005%,020%,C,1704.0000000,-,0.0609,0.08662,0.05954,0.06202,0.09787,0.06013,0.04293,0.01392,0.04446,2.57514,2.576,2.57509,8.9,5.41,8.9,79.479,28.47,9190.0,240.0,9430==9430.0
