Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
MovieLens,NeuMF,005%,020%,N,-,-,0.11047,0.14709,0.10854,0.10585,0.14468,0.10381,0.07803,0.02068,0.08105,2.23728,2.28465,2.23479,14.53,10.01,14.01,114.202,58.188,9374.0,56.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,0.0000000,-,0.17734,0.0,0.18668,0.16266,0.0,0.17122,0.10629,0.0,0.11188,2.28326,2.29439,2.28267,15.64,10.82,15.27,113.007,53.124,9347.0,83.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,248.0833333,-,0.17198,0.00425,0.18081,0.15831,0.00426,0.16642,0.10403,0.00072,0.10947,2.27836,2.29084,2.2777,15.34,10.75,14.9,113.258,53.509,9360.0,70.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,496.1666667,-,0.16576,0.01021,0.17394,0.15323,0.00851,0.16084,0.10153,0.00122,0.1068,2.27596,2.28864,2.27529,15.34,10.82,14.9,113.411,53.799,9361.0,69.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,744.2500000,-,0.15914,0.01621,0.16667,0.148,0.01489,0.15501,0.099,0.00213,0.1041,2.27088,2.28428,2.27018,15.2,10.75,14.75,114.111,54.321,9362.0,68.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,992.3333333,-,0.15271,0.01941,0.15973,0.14204,0.01915,0.14851,0.096,0.0026,0.10091,2.26712,2.28426,2.26621,14.97,10.75,14.46,114.137,54.765,9362.0,68.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,1240.4166667,-,0.14675,0.02398,0.15321,0.13694,0.0234,0.14291,0.09381,0.0033,0.09857,2.26413,2.28386,2.26309,14.9,10.75,14.38,114.248,55.126,9364.0,66.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,1488.5000000,-,0.1405,0.04293,0.14564,0.13235,0.04043,0.13719,0.09137,0.00572,0.09588,2.26113,2.28728,2.25976,14.83,10.67,14.31,113.623,55.514,9364.0,66.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,1736.5833333,-,0.13518,0.05613,0.13934,0.12713,0.05106,0.13113,0.08874,0.00719,0.09304,2.25973,2.27744,2.2588,14.6,10.6,14.16,114.993,55.571,9368.0,62.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,1984.6666667,-,0.13027,0.0641,0.13375,0.12234,0.05957,0.12564,0.08648,0.00851,0.09058,2.25637,2.28145,2.25505,14.53,10.53,14.01,114.572,56.014,9367.0,63.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,2232.7500000,-,0.12405,0.07623,0.12656,0.11713,0.07021,0.1196,0.08435,0.00979,0.08828,2.2527,2.28171,2.25117,14.46,10.23,13.86,114.357,56.415,9369.0,61.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,2480.8333333,-,0.12054,0.09337,0.12197,0.11375,0.08936,0.11503,0.08215,0.01242,0.08582,2.24557,2.29054,2.2432,14.31,10.3,13.86,113.145,57.295,9369.0,61.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,2728.9166667,-,0.1155,0.12001,0.11526,0.11,0.11489,0.10974,0.07956,0.01579,0.08291,2.23938,2.28088,2.2372,14.6,10.16,14.01,113.649,57.934,9372.0,58.0,9430==9430.0
MovieLens,NeuMF,005%,020%,C,2977.0000000,-,0.11047,0.14709,0.10854,0.10585,0.14468,0.10381,0.07803,0.02068,0.08105,2.23728,2.28465,2.23479,14.53,10.01,14.01,114.202,58.188,9374.0,56.0,9430==9430.0
