Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
MovieLens,PF,005%,020%,N,-,-,0.11199,0.15087,0.10995,0.10628,0.15106,0.10392,0.08095,0.02142,0.08408,2.51004,2.53271,2.50885,35.8,13.57,34.69,91.282,38.094,8568.0,862.0,9430==9430.0
MovieLens,PF,005%,020%,C,0.0000000,-,0.19876,0.03395,0.20743,0.18287,0.03404,0.19071,0.13039,0.00469,0.137,2.56006,2.52062,2.56214,38.99,13.34,38.03,91.966,34.052,8416.0,1014.0,9430==9430.0
MovieLens,PF,005%,020%,C,285.7500000,-,0.18934,0.05038,0.19665,0.17505,0.05106,0.18157,0.12705,0.00708,0.13336,2.55683,2.53335,2.55807,38.99,13.34,38.1,89.936,34.366,8426.0,1004.0,9430==9430.0
MovieLens,PF,005%,020%,C,571.5000000,-,0.18183,0.07893,0.18725,0.16809,0.0766,0.1729,0.12401,0.01054,0.12998,2.55119,2.52141,2.55276,38.4,13.49,37.51,92.321,34.765,8443.0,987.0,9430==9430.0
MovieLens,PF,005%,020%,C,857.2500000,-,0.17468,0.10459,0.17837,0.16074,0.09574,0.16417,0.12089,0.01337,0.12655,2.54673,2.51688,2.5483,38.1,13.49,37.21,92.642,35.063,8456.0,974.0,9430==9430.0
MovieLens,PF,005%,020%,C,1143.0000000,-,0.16687,0.11098,0.16981,0.15351,0.10213,0.15622,0.11696,0.01426,0.12236,2.54216,2.52696,2.54296,37.81,13.57,36.84,91.871,35.505,8473.0,957.0000000000008,9430==9430.0
MovieLens,PF,005%,020%,C,1428.7500000,-,0.15942,0.12082,0.16145,0.14661,0.11702,0.14816,0.11372,0.01637,0.11884,2.53874,2.5267,2.53938,37.21,13.49,36.25,91.969,35.645,8486.0,944.0,9430==9430.0
MovieLens,PF,005%,020%,C,1714.5000000,-,0.1516,0.12699,0.1529,0.14053,0.12553,0.14132,0.11006,0.01741,0.11493,2.53318,2.52478,2.53363,36.99,13.34,36.03,92.093,36.092,8501.0,929.0,9430==9430.0
MovieLens,PF,005%,020%,C,2000.2500000,-,0.14301,0.12952,0.14372,0.133,0.12979,0.13317,0.10571,0.01808,0.11032,2.53104,2.52767,2.53121,36.69,13.19,35.8,91.587,36.337,8509.0,921.0,9430==9430.0
MovieLens,PF,005%,020%,C,2286.0000000,-,0.1376,0.14178,0.13738,0.12819,0.14043,0.12755,0.10167,0.01986,0.10598,2.52745,2.52247,2.52771,36.77,13.19,35.8,92.596,36.648,8518.0,912.0,9430==9430.0
MovieLens,PF,005%,020%,C,2571.7500000,-,0.13164,0.14393,0.13099,0.12277,0.14255,0.12172,0.09811,0.0201,0.10222,2.5235,2.52067,2.52365,36.62,13.27,35.58,92.8,36.973,8525.0,905.0,9430==9430.0
MovieLens,PF,005%,020%,C,2857.5000000,-,0.12478,0.14666,0.12362,0.11725,0.14681,0.11569,0.09422,0.02072,0.09809,2.51959,2.52228,2.51945,36.17,13.34,35.06,92.682,37.245,8532.0,898.0,9430==9430.0
MovieLens,PF,005%,020%,C,3143.2500000,-,0.11771,0.14789,0.11612,0.11117,0.14894,0.10918,0.08854,0.02119,0.09209,2.51857,2.52916,2.51801,36.25,13.57,35.14,91.816,37.246,8548.250000000015,881.7499999999861,9430==9430.0
MovieLens,PF,005%,020%,C,3429.0000000,-,0.11199,0.15087,0.10995,0.10628,0.15106,0.10392,0.08095,0.02142,0.08408,2.51004,2.53271,2.50885,35.8,13.57,34.69,91.282,38.094,8568.0,862.0,9430==9430.0
