Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Gowalla,NeuMF,005%,020%,N,-,-,0.05625,0.10609,0.05365,0.05283,0.1,0.05037,0.05358,0.03346,0.05463,3.34088,3.38382,3.33864,14.63,9.42,14.3,81.204,76.515,10447.0,853.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,0.0000000,-,0.06628,0.01642,0.06888,0.06142,0.01607,0.06378,0.06317,0.00699,0.0661,3.34425,3.37773,3.3425,14.55,9.5,14.38,85.103,77.136,10449.0,851.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,153.6666667,-,0.06509,0.02762,0.06704,0.06054,0.02857,0.06221,0.06181,0.01021,0.0645,3.34432,3.38619,3.34214,14.55,9.5,14.38,82.198,76.638,10450.0,850.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,307.3333333,-,0.06475,0.03813,0.06614,0.06018,0.0375,0.06136,0.06132,0.01326,0.06383,3.34613,3.38679,3.34401,14.63,9.42,14.47,82.873,76.368,10447.0,853.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,461.0000000,-,0.0635,0.04513,0.06446,0.05903,0.04643,0.05968,0.05976,0.01614,0.06203,3.34791,3.38913,3.34576,14.63,9.42,14.47,79.618,76.039,10440.0,860.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,614.6666667,-,0.06253,0.05156,0.06311,0.05823,0.05179,0.05857,0.05924,0.01748,0.06142,3.34708,3.38873,3.34491,14.63,9.42,14.47,78.359,75.928,10438.333333333332,861.6666666666681,11300==11300.0
Gowalla,NeuMF,005%,020%,C,768.3333333,-,0.06129,0.06096,0.06131,0.05761,0.06071,0.05745,0.0584,0.01974,0.06042,3.3453,3.38042,3.34347,14.55,9.59,14.38,80.618,75.744,10440.0,860.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,922.0000000,-,0.06121,0.07217,0.06064,0.05708,0.06964,0.05642,0.05795,0.02278,0.05979,3.3428,3.38248,3.34074,14.63,9.59,14.47,82.01,75.911,10445.0,855.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,1075.6666667,-,0.06048,0.07989,0.05947,0.05639,0.07679,0.05533,0.05731,0.02551,0.05897,3.34157,3.39153,3.33897,14.55,9.59,14.3,80.28,76.172,10448.0,852.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,1229.3333333,-,0.05927,0.08476,0.05795,0.05542,0.08214,0.05402,0.05669,0.02786,0.05819,3.34159,3.39444,3.33884,14.47,9.59,14.21,80.946,76.141,10445.333333333338,854.6666666666629,11300==11300.0
Gowalla,NeuMF,005%,020%,C,1383.0000000,-,0.0583,0.08365,0.05698,0.05451,0.08214,0.05307,0.05605,0.02786,0.05752,3.34296,3.39791,3.3401,14.47,9.59,14.21,81.449,76.034,10444.0,856.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,1536.6666667,-,0.05817,0.09115,0.05645,0.05435,0.08929,0.05252,0.05564,0.03038,0.05696,3.34262,3.39321,3.33998,14.47,9.5,14.3,82.198,76.246,10439.666666666672,860.3333333333296,11300==11300.000000000002
Gowalla,NeuMF,005%,020%,C,1690.3333333,-,0.05744,0.09955,0.05525,0.05381,0.09464,0.05168,0.05482,0.03193,0.05601,3.34076,3.39051,3.33817,14.55,9.42,14.3,80.815,76.635,10442.0,858.0,11300==11300.0
Gowalla,NeuMF,005%,020%,C,1844.0000000,-,0.05625,0.10609,0.05365,0.05283,0.1,0.05037,0.05358,0.03346,0.05463,3.34088,3.38382,3.33864,14.63,9.42,14.3,81.204,76.515,10447.0,853.0,11300==11300.0
