Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Gowalla,MostPop,005%,020%,N,-,-,0.04548,0.09968,0.04265,0.04124,0.09821,0.03827,0.03671,0.03135,0.03699,2.93871,2.93871,2.93871,0.84,0.84,0.84,170.746,139.482,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,0.0000000,-,0.05007,0.06211,0.04945,0.04363,0.0625,0.04264,0.03973,0.02075,0.04072,2.99192,2.98293,2.99239,2.19,2.19,1.51,176.57,135.48,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,93.9166667,-,0.04997,0.06211,0.04934,0.04311,0.0625,0.0421,0.03944,0.02075,0.04042,2.98947,2.98218,2.98985,2.19,2.19,1.51,174.673,135.882,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,187.8333333,-,0.04955,0.062,0.0489,0.04303,0.0625,0.04201,0.03936,0.02075,0.04033,2.97925,2.98033,2.97919,2.19,2.19,1.51,174.967,136.957,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,281.7500000,-,0.04885,0.06189,0.04817,0.04274,0.0625,0.04171,0.03915,0.02075,0.04011,2.97624,2.97386,2.97637,2.1,2.1,1.43,175.823,136.899,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,375.6666667,-,0.04734,0.06189,0.04658,0.0423,0.0625,0.04125,0.03887,0.02075,0.03982,2.96866,2.97101,2.96854,1.93,1.93,1.43,174.496,137.969,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,469.5833333,-,0.04642,0.06731,0.04533,0.04159,0.06607,0.04032,0.03827,0.02174,0.03913,2.96187,2.96737,2.96158,1.93,1.93,1.35,173.911,138.824,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,563.5000000,-,0.04663,0.07945,0.04492,0.04204,0.07857,0.04013,0.03811,0.0258,0.03876,2.95745,2.94901,2.95789,1.68,1.68,1.26,171.391,138.966,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,657.4166667,-,0.04656,0.07969,0.04483,0.04195,0.07857,0.04004,0.03802,0.0258,0.03866,2.95374,2.94969,2.95395,1.6,1.6,1.26,170.592,138.516,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,751.3333333,-,0.04621,0.08817,0.04402,0.04169,0.08591,0.03939,0.03759,0.02716,0.03814,2.94775,2.93087,2.94863,1.43,1.43,1.18,172.083,139.081,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,845.2500000,-,0.04561,0.09008,0.04329,0.04133,0.0875,0.03892,0.0371,0.0277,0.03759,2.94321,2.93022,2.94389,1.43,1.43,1.18,172.041,138.748,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,939.1666667,-,0.0456,0.09492,0.04303,0.04133,0.09286,0.03864,0.03704,0.02975,0.03742,2.93783,2.92191,2.93866,1.26,1.26,1.18,175.54,139.831,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,1033.0833333,-,0.04552,0.09787,0.04279,0.04133,0.09643,0.03845,0.03696,0.03071,0.03728,2.9349,2.92467,2.93543,1.09,0.93,1.09,175.424,140.362,11300.0,0.0,11300==11300.0
Gowalla,MostPop,005%,020%,C,1127.0000000,-,0.04548,0.09968,0.04265,0.04124,0.09821,0.03827,0.03671,0.03135,0.03699,2.93871,2.93871,2.93871,0.84,0.84,0.84,170.746,139.482,11300.0,0.0,11300==11300.0
