Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Epinion,MostPop,005%,020%,N,-,-,0.03019,0.05662,0.02879,0.02567,0.05075,0.02435,0.03725,0.02252,0.03802,3.71331,3.71331,3.71331,0.49,0.49,0.49,255.307,204.721,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,0.0000000,-,0.03014,0.03745,0.02976,0.02586,0.03134,0.02557,0.03855,0.01509,0.03979,3.71234,3.59376,3.7186,2.43,2.43,0.78,287.94,205.039,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,138.3333333,-,0.0302,0.03913,0.02973,0.02594,0.03358,0.02553,0.03858,0.01592,0.03977,3.71067,3.58199,3.71747,2.23,2.23,0.73,290.545,205.209,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,276.6666667,-,0.03022,0.03952,0.02972,0.0259,0.03433,0.02545,0.03845,0.01635,0.03961,3.70911,3.58143,3.71586,2.18,2.18,0.73,290.657,205.296,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,415.0000000,-,0.03024,0.04111,0.02967,0.02594,0.03657,0.02537,0.03837,0.01696,0.0395,3.70685,3.58132,3.71347,1.89,1.89,0.73,290.491,205.741,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,553.3333333,-,0.03027,0.04232,0.02963,0.02597,0.03806,0.02533,0.03834,0.01771,0.03943,3.70936,3.57786,3.71631,1.5,1.5,0.68,291.088,204.959,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,691.6666667,-,0.03032,0.04543,0.02952,0.02605,0.04179,0.02522,0.03822,0.01883,0.03925,3.70918,3.58394,3.71579,1.41,1.41,0.68,289.097,205.029,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,830.0000000,-,0.03007,0.0459,0.02923,0.02586,0.04254,0.02498,0.03788,0.01908,0.03887,3.70713,3.58641,3.71351,1.36,1.36,0.68,288.589,205.31,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,968.3333333,-,0.03011,0.04708,0.02921,0.0259,0.04411,0.02494,0.0378,0.01943,0.03877,3.70664,3.59469,3.71255,1.21,1.21,0.68,285.377,205.339,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,1106.6666667,-,0.03012,0.04836,0.02916,0.0259,0.04552,0.02486,0.03777,0.02025,0.03869,3.70697,3.61503,3.71182,0.92,0.92,0.68,281.572,205.42,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,1245.0000000,-,0.03003,0.04836,0.02906,0.02571,0.04552,0.02467,0.03753,0.02025,0.03844,3.70699,3.61577,3.71181,0.92,0.92,0.68,281.268,205.195,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,1383.3333333,-,0.03027,0.05527,0.02895,0.02579,0.04925,0.02455,0.03749,0.02189,0.03832,3.71029,3.67586,3.7121,0.58,0.58,0.58,266.258,205.094,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,1521.6666667,-,0.03026,0.05614,0.02889,0.02579,0.05,0.02451,0.03746,0.02218,0.03827,3.7129,3.71391,3.71285,0.58,0.53,0.58,255.213,204.856,26770.0,0.0,26770==26770.0
Epinion,MostPop,005%,020%,C,1660.0000000,-,0.03019,0.05662,0.02879,0.02567,0.05075,0.02435,0.03725,0.02252,0.03802,3.71331,3.71331,3.71331,0.49,0.49,0.49,255.307,204.721,26770.0,0.0,26770==26770.0
