Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Epinion,PF,005%,020%,N,-,-,0.03208,0.07514,0.0298,0.03125,0.0791,0.02872,0.04449,0.03043,0.04523,4.9602,4.95284,4.96059,50.73,21.26,50.34,83.502,61.209,22169.0,4601.0,26770==26770.0
Epinion,PF,005%,020%,C,0.0000000,-,0.03636,0.05038,0.03562,0.03447,0.04851,0.03373,0.05065,0.01698,0.05242,5.01601,4.89573,5.02236,51.12,20.63,50.97,90.315,53.907,21872.0,4898.0,26770==26770.0
Epinion,PF,005%,020%,C,315.0000000,-,0.03631,0.05585,0.03528,0.03458,0.05448,0.03353,0.05059,0.01926,0.05224,5.01052,4.90882,5.01589,50.87,21.12,50.73,89.297,54.704,21907.0,4863.0,26770==26770.0
Epinion,PF,005%,020%,C,630.0000000,-,0.03608,0.06266,0.03468,0.03458,0.06269,0.0331,0.05017,0.0225,0.05163,5.0055,4.91056,5.01052,51.02,21.07,50.78,88.159,55.397,21937.0,4833.0,26770==26770.0
Epinion,PF,005%,020%,C,945.0000000,-,0.03571,0.06679,0.03406,0.03432,0.06791,0.03255,0.0496,0.02526,0.05088,5.00004,4.90935,5.00483,51.07,20.87,50.83,88.591,56.144,21952.000000000022,4817.999999999979,26770==26770.0
Epinion,PF,005%,020%,C,1260.0000000,-,0.03531,0.06835,0.03356,0.03402,0.07015,0.03211,0.04913,0.02619,0.05034,4.99433,4.91939,4.99829,51.07,21.07,50.83,87.157,56.996,21976.0,4794.0,26770==26770.0
Epinion,PF,005%,020%,C,1575.0000000,-,0.03487,0.0697,0.03303,0.03357,0.07239,0.03152,0.04843,0.02702,0.04956,4.9895,4.9312,4.99257,51.12,21.07,50.83,85.787,57.73,21989.000000000033,4780.999999999966,26770==26770.0
Epinion,PF,005%,020%,C,1890.0000000,-,0.03456,0.07118,0.03263,0.03335,0.07388,0.03121,0.04799,0.02757,0.04907,4.98508,4.93102,4.98793,51.02,21.26,50.73,85.63,58.318,22002.0,4768.0,26770==26770.0
Epinion,PF,005%,020%,C,2205.0000000,-,0.03427,0.07218,0.03227,0.03305,0.07537,0.03081,0.04758,0.02842,0.04859,4.98075,4.93161,4.98335,50.97,21.07,50.63,85.846,58.864,22031.0,4739.0,26770==26770.0
Epinion,PF,005%,020%,C,2520.0000000,-,0.03388,0.07283,0.03182,0.03278,0.07612,0.0305,0.04706,0.02872,0.04803,4.97639,4.9431,4.97815,50.83,21.36,50.53,85.093,59.371,22064.0,4706.0,26770==26770.0
Epinion,PF,005%,020%,C,2835.0000000,-,0.03329,0.07373,0.03115,0.03237,0.07761,0.02998,0.04642,0.02932,0.04733,4.97277,4.94839,4.97405,50.83,21.31,50.53,84.53,59.783,22086.0,4684.0,26770==26770.0
Epinion,PF,005%,020%,C,3150.0000000,-,0.03279,0.07514,0.03056,0.03204,0.0791,0.02955,0.04565,0.03043,0.04645,4.96723,4.94753,4.96827,50.83,21.26,50.49,84.704,60.478,22113.99999999991,4656.000000000091,26770==26770.0
Epinion,PF,005%,020%,C,3465.0000000,-,0.03241,0.07514,0.03015,0.03155,0.0791,0.02904,0.04493,0.03043,0.04569,4.96313,4.94842,4.96391,50.68,21.31,50.29,84.534,60.881,22148.0,4622.0,26770==26770.0
Epinion,PF,005%,020%,C,3780.0000000,-,0.03208,0.07514,0.0298,0.03125,0.0791,0.02872,0.04449,0.03043,0.04523,4.9602,4.95284,4.96059,50.73,21.26,50.34,83.502,61.209,22169.0,4601.0,26770==26770.0
