Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Epinion,NeuMF,005%,020%,N,-,-,0.04506,0.08646,0.04288,0.04064,0.08507,0.0383,0.05743,0.03484,0.05862,3.8923,4.15963,3.87819,12.14,9.08,11.75,195.495,196.681,26533.0,237.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,0.0000000,-,0.04883,0.05476,0.04851,0.0436,0.04776,0.04338,0.06335,0.02095,0.06558,3.92588,4.17972,3.91248,12.62,9.51,11.94,191.713,188.855,26531.0,239.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,245.1666667,-,0.04874,0.06291,0.04799,0.04371,0.05597,0.04307,0.06318,0.02464,0.06521,3.9203,4.16769,3.90724,12.52,9.32,11.84,194.063,189.946,26535.0,235.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,490.3333333,-,0.04847,0.06756,0.04746,0.04341,0.06119,0.04247,0.06254,0.0262,0.06446,3.91609,4.16082,3.90317,12.52,9.27,11.84,194.747,190.895,26539.0,231.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,735.5000000,-,0.04813,0.06898,0.04703,0.0433,0.06343,0.04224,0.06217,0.02694,0.06403,3.91232,4.15846,3.89933,12.48,9.08,11.84,195.233,191.711,26540.0,230.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,980.6666667,-,0.04767,0.07095,0.04644,0.04301,0.06642,0.04177,0.06144,0.02845,0.06318,3.90927,4.15834,3.89612,12.48,9.03,11.89,195.489,192.473,26542.0,228.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,1225.8333333,-,0.04749,0.07522,0.04603,0.043,0.07164,0.04149,0.06115,0.02973,0.06281,3.90443,4.1594,3.89097,12.48,9.08,11.89,194.352,193.817,26543.0,227.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,1471.0000000,-,0.04711,0.07652,0.04555,0.04289,0.07388,0.04125,0.06094,0.03071,0.06254,3.90085,4.16119,3.8871,12.38,8.98,11.84,194.261,194.7,26547.0,223.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,1716.1666667,-,0.04689,0.07925,0.04518,0.04263,0.07687,0.04082,0.06046,0.03154,0.06199,3.89909,4.16166,3.88523,12.43,9.03,11.89,194.547,195.115,26541.0,229.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,1961.3333333,-,0.04635,0.07972,0.04459,0.04225,0.07761,0.04039,0.05983,0.03175,0.06131,3.89685,4.15831,3.88304,12.33,9.03,11.84,195.32,195.58,26538.0,232.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,2206.5000000,-,0.04601,0.08264,0.04408,0.04188,0.08134,0.0398,0.05925,0.03339,0.06062,3.8951,4.15891,3.88117,12.33,8.93,11.84,195.552,196.005,26535.0,235.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,2451.6666667,-,0.04569,0.08425,0.04365,0.04143,0.08284,0.03924,0.0586,0.03388,0.05991,3.89423,4.16108,3.88014,12.23,9.08,11.8,195.032,196.23,26535.0,235.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,2696.8333333,-,0.04528,0.08439,0.04322,0.04091,0.08284,0.0387,0.05789,0.03388,0.05916,3.89397,4.16788,3.87951,12.18,9.08,11.75,193.994,196.416,26534.0,236.0,26770==26770.0
Epinion,NeuMF,005%,020%,C,2942.0000000,-,0.04506,0.08646,0.04288,0.04064,0.08507,0.0383,0.05743,0.03484,0.05862,3.8923,4.15963,3.87819,12.14,9.08,11.75,195.495,196.681,26533.0,237.0,26770==26770.0
