Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
MovieLens,VAECF,2%,020%,N,-,-,0.10777,0.15547,0.09585,0.10479,0.15957,0.09109,0.07595,0.03294,0.0867,2.35698,2.36769,2.3543,22.98,16.53,21.2,75.795,43.376,9092.0,338.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,0.0000000,-,0.11334,0.06485,0.12547,0.10681,0.06649,0.11689,0.08672,0.01563,0.10449,2.36041,2.34793,2.36353,23.5,17.2,21.28,78.19,42.526,9066.0,364.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,116.3333333,-,0.11357,0.07192,0.12398,0.10746,0.075,0.11557,0.08621,0.01707,0.1035,2.36037,2.35258,2.36232,23.5,17.12,21.35,77.637,42.616,9065.0,365.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,232.6666667,-,0.11346,0.0811,0.12154,0.10788,0.08517,0.11356,0.08576,0.01896,0.10246,2.36057,2.35536,2.36187,23.57,17.12,21.42,77.138,42.705,9065.0,365.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,349.0000000,-,0.11223,0.08836,0.11819,0.10734,0.09415,0.11064,0.08459,0.02077,0.10054,2.36153,2.35863,2.36225,23.35,16.98,21.28,76.895,42.646,9061.0,369.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,465.3333333,-,0.11213,0.09415,0.11662,0.10714,0.09953,0.10904,0.0837,0.02178,0.09918,2.36167,2.36092,2.36186,23.28,16.9,21.2,76.49,42.652,9065.0,365.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,581.6666667,-,0.11113,0.10103,0.11365,0.10704,0.10798,0.10681,0.08303,0.0234,0.09794,2.36091,2.36289,2.36041,23.13,16.75,21.28,76.241,42.759,9071.0,359.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,698.0000000,-,0.1098,0.10903,0.10999,0.10606,0.11489,0.10386,0.08192,0.02466,0.09623,2.36128,2.36081,2.3614,23.28,16.75,21.42,76.537,42.721,9072.0,358.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,814.3333333,-,0.10906,0.11656,0.10719,0.10566,0.12287,0.10136,0.08121,0.02626,0.09495,2.36125,2.36156,2.36117,23.28,16.68,21.5,76.414,42.709,9072.0,358.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,930.6666667,-,0.1092,0.12477,0.10531,0.10574,0.12979,0.09973,0.08069,0.0275,0.09399,2.35989,2.36071,2.35969,23.05,16.46,21.28,76.255,42.853,9078.0,352.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,1047.0000000,-,0.10854,0.13267,0.10251,0.10521,0.13723,0.09721,0.07897,0.02871,0.09153,2.35856,2.36207,2.35768,22.98,16.46,21.28,76.287,43.07,9078.0,352.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,1163.3333333,-,0.10946,0.14351,0.10094,0.10642,0.14947,0.09566,0.07863,0.03099,0.09055,2.35816,2.36466,2.35654,22.98,16.53,21.13,75.928,43.168,9085.0,345.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,1279.6666667,-,0.10865,0.14981,0.09836,0.10553,0.15426,0.09335,0.07751,0.03176,0.08895,2.3576,2.36513,2.35572,22.91,16.53,21.13,75.885,43.274,9086.0,344.0,9430==9430.0
MovieLens,VAECF,2%,020%,C,1396.0000000,-,0.10777,0.15547,0.09585,0.10479,0.15957,0.09109,0.07595,0.03294,0.0867,2.35698,2.36769,2.3543,22.98,16.53,21.2,75.795,43.376,9092.0,338.0,9430==9430.0
