Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
BookCrossing,NeuMF,005%,020%,N,-,-,0.01652,0.04501,0.01494,0.01468,0.04035,0.01326,0.03802,0.03908,0.03796,4.51428,4.52967,4.51343,3.43,3.24,3.34,151.532,143.291,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,0.0000000,-,0.01581,0.02827,0.01512,0.0144,0.02807,0.01365,0.03806,0.02722,0.03866,4.53418,4.5672,4.53235,5.0,4.81,3.43,144.809,140.03,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,32.4166667,-,0.01598,0.02827,0.0153,0.0144,0.02807,0.01365,0.03806,0.02722,0.03866,4.53039,4.56738,4.52833,5.0,4.81,3.43,144.826,140.71,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,64.8333333,-,0.0161,0.02827,0.01542,0.0144,0.02807,0.01365,0.03806,0.02722,0.03866,4.5268,4.56716,4.52456,4.91,4.71,3.43,144.886,141.436,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,97.2500000,-,0.01607,0.02818,0.0154,0.0144,0.02807,0.01365,0.03806,0.02722,0.03866,4.5242,4.55773,4.52234,4.91,4.71,3.43,145.193,141.955,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,129.6666667,-,0.01612,0.02925,0.01539,0.0145,0.02982,0.01365,0.03819,0.02973,0.03866,4.52284,4.56049,4.52075,4.91,4.71,3.43,146.028,142.123,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,162.0833333,-,0.01604,0.0291,0.01531,0.0144,0.02982,0.01355,0.03806,0.02973,0.03852,4.5212,4.54253,4.52001,4.81,4.61,3.43,147.59,142.29,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,194.5000000,-,0.01646,0.03707,0.01531,0.01468,0.03509,0.01355,0.03829,0.03402,0.03852,4.52088,4.53659,4.52001,4.22,4.12,3.43,148.687,142.29,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,226.9166667,-,0.01643,0.03644,0.01531,0.01468,0.03509,0.01355,0.03829,0.03402,0.03852,4.5204,4.53628,4.51951,3.83,3.63,3.43,150.021,142.298,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,259.3333333,-,0.01634,0.03626,0.01523,0.01459,0.03509,0.01345,0.03817,0.03402,0.0384,4.51951,4.53705,4.51854,3.83,3.63,3.43,150.09,142.446,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,291.7500000,-,0.01681,0.04517,0.01523,0.01488,0.04055,0.01345,0.03844,0.03908,0.0384,4.5181,4.52715,4.5176,3.73,3.53,3.43,150.584,142.653,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,324.1666667,-,0.01665,0.04501,0.01507,0.01468,0.04035,0.01326,0.03802,0.03908,0.03796,4.5177,4.5352,4.51672,3.63,3.43,3.43,150.571,142.713,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,356.5833333,-,0.01665,0.04517,0.01507,0.01469,0.04055,0.01326,0.03802,0.03908,0.03796,4.5158,4.52623,4.51522,3.63,3.34,3.43,150.756,143.014,11360.0,0.0,11360==11360.0
BookCrossing,NeuMF,005%,020%,C,389.0000000,-,0.01652,0.04501,0.01494,0.01468,0.04035,0.01326,0.03802,0.03908,0.03796,4.51428,4.52967,4.51343,3.43,3.24,3.34,151.532,143.291,11360.0,0.0,11360==11360.0
