Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Foursquare,MostPop,2%,020%,N,-,-,0.03044,0.04076,0.02786,0.02687,0.03484,0.02488,0.0515,0.04205,0.05387,3.54657,3.54657,3.54657,0.68,0.68,0.68,191.696,197.592,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,0.0000000,-,0.031,0.03898,0.029,0.02707,0.03323,0.02553,0.05226,0.04068,0.05516,3.5764,3.56628,3.57893,1.16,1.16,0.89,190.796,186.604,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,38.3333333,-,0.03092,0.04005,0.02864,0.02687,0.03387,0.02512,0.05192,0.0411,0.05463,3.57803,3.55824,3.58298,1.1,1.1,0.89,191.1,186.405,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,76.6666667,-,0.03119,0.04057,0.02885,0.02726,0.03452,0.02544,0.05243,0.04175,0.0551,3.57271,3.55249,3.57777,0.96,0.96,0.82,191.501,186.972,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,115.0000000,-,0.03113,0.04076,0.02872,0.0272,0.03484,0.02528,0.05254,0.04205,0.05517,3.57408,3.54762,3.58071,0.82,0.82,0.82,192.655,187.105,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,153.3333333,-,0.03104,0.04085,0.02859,0.02733,0.03484,0.02544,0.05249,0.04205,0.0551,3.56617,3.55074,3.57003,0.82,0.82,0.82,191.559,189.604,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,191.6666667,-,0.03117,0.04085,0.02875,0.02733,0.03484,0.02545,0.05249,0.04205,0.0551,3.5622,3.55074,3.56507,0.82,0.82,0.82,191.559,191.346,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,230.0000000,-,0.03115,0.04085,0.02872,0.02733,0.03484,0.02544,0.05249,0.04205,0.0551,3.55842,3.55074,3.56034,0.82,0.82,0.82,191.559,193.158,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,268.3333333,-,0.03074,0.04085,0.02821,0.02707,0.03484,0.02512,0.05202,0.04205,0.05452,3.5552,3.55074,3.55631,0.82,0.82,0.82,191.559,194.809,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,306.6666667,-,0.03073,0.04076,0.02822,0.02707,0.03484,0.02512,0.05198,0.04205,0.05447,3.55085,3.54798,3.55157,0.82,0.82,0.82,192.119,196.456,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,345.0000000,-,0.0305,0.04076,0.02794,0.02694,0.03484,0.02496,0.05157,0.04205,0.05396,3.54746,3.54762,3.54742,0.82,0.82,0.82,192.655,197.777,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,383.3333333,-,0.03044,0.04076,0.02786,0.02687,0.03484,0.02488,0.0515,0.04205,0.05387,3.54649,3.54749,3.54624,0.82,0.82,0.82,192.65,197.704,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,421.6666667,-,0.03045,0.04076,0.02787,0.02687,0.03484,0.02488,0.0515,0.04205,0.05387,3.54661,3.54602,3.54676,0.82,0.82,0.82,192.226,197.615,15680.0,0.0,15680==15680.0
Foursquare,MostPop,2%,020%,C,460.0000000,-,0.03044,0.04076,0.02786,0.02687,0.03484,0.02488,0.0515,0.04205,0.05387,3.54657,3.54657,3.54657,0.68,0.68,0.68,191.696,197.592,15680.0,0.0,15680==15680.0
