Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Foursquare,BPR,2%,020%,N,-,-,0.03237,0.04104,0.0302,0.02778,0.03548,0.02585,0.05356,0.04645,0.05533,3.55077,3.55077,3.55077,0.68,0.68,0.68,145.383,150.342,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,0.0000000,-,0.03237,0.04037,0.03037,0.02804,0.03452,0.02641,0.05426,0.04505,0.05657,3.57769,3.55995,3.58213,0.89,0.89,0.82,144.816,139.702,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,33.7500000,-,0.03254,0.04121,0.03037,0.02823,0.03548,0.02641,0.05454,0.04645,0.05657,3.57592,3.55599,3.58092,0.82,0.82,0.82,145.058,139.816,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,67.5000000,-,0.03261,0.04121,0.03046,0.02824,0.03552,0.02641,0.05454,0.04645,0.05657,3.57322,3.55262,3.57838,0.82,0.82,0.82,145.243,140.674,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,101.2500000,-,0.03257,0.04113,0.03043,0.02817,0.03548,0.02634,0.05445,0.04645,0.05646,3.57081,3.55251,3.57539,0.75,0.75,0.75,145.359,141.603,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,135.0000000,-,0.03252,0.04113,0.03036,0.02817,0.03548,0.02633,0.05445,0.04645,0.05646,3.56752,3.55199,3.5714,0.75,0.75,0.75,145.541,143.143,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,168.7500000,-,0.03251,0.04113,0.03035,0.02817,0.03548,0.02633,0.05445,0.04645,0.05646,3.56395,3.55199,3.56694,0.75,0.75,0.75,145.541,144.635,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,202.5000000,-,0.0325,0.04104,0.03037,0.0281,0.03548,0.02625,0.05432,0.04645,0.05629,3.56042,3.55147,3.56266,0.75,0.75,0.75,145.724,146.174,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,236.2500000,-,0.03249,0.04104,0.03034,0.02804,0.03548,0.02617,0.05411,0.04645,0.05602,3.55688,3.55147,3.55824,0.75,0.75,0.75,145.724,147.76,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,270.0000000,-,0.03242,0.04104,0.03026,0.02797,0.03548,0.02609,0.05404,0.04645,0.05594,3.55359,3.55147,3.55412,0.75,0.75,0.75,145.724,149.348,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,303.7500000,-,0.03255,0.04109,0.03041,0.02798,0.03552,0.02609,0.05404,0.04645,0.05594,3.55013,3.54874,3.55048,0.75,0.75,0.75,146.269,150.654,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,337.5000000,-,0.03243,0.04104,0.03027,0.02784,0.03548,0.02593,0.05363,0.04645,0.05542,3.55027,3.55023,3.55027,0.75,0.75,0.75,145.941,150.558,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,371.2500000,-,0.03243,0.04104,0.03027,0.02784,0.03548,0.02593,0.05363,0.04645,0.05542,3.5504,3.55051,3.55037,0.75,0.75,0.75,145.651,150.452,15680.0,0.0,15680==15680.0
Foursquare,BPR,2%,020%,C,405.0000000,-,0.03237,0.04104,0.0302,0.02778,0.03548,0.02585,0.05356,0.04645,0.05533,3.55077,3.55077,3.55077,0.68,0.68,0.68,145.383,150.342,15680.0,0.0,15680==15680.0
