Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Foursquare,NeuMF,2%,020%,N,-,-,0.02988,0.04215,0.02681,0.02733,0.03742,0.0248,0.05251,0.04982,0.05319,3.67938,3.66323,3.68343,4.59,4.11,4.38,162.375,161.231,15677.0,3.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,0.0000000,-,0.03033,0.03645,0.0288,0.02758,0.03323,0.02617,0.05369,0.04367,0.0562,3.689,3.6637,3.69534,4.79,4.24,4.31,163.82,157.424,15679.0,1.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,36.8333333,-,0.02999,0.03646,0.02838,0.02739,0.03355,0.02585,0.05352,0.04447,0.05578,3.68823,3.65972,3.69537,4.79,4.24,4.38,164.324,157.345,15679.0,1.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,73.6666667,-,0.02973,0.03717,0.02786,0.02726,0.03419,0.02553,0.05306,0.04502,0.05507,3.68773,3.65684,3.69546,4.79,4.31,4.38,165.051,157.178,15679.0,1.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,110.5000000,-,0.02974,0.03773,0.02774,0.02726,0.03452,0.02544,0.05297,0.04538,0.05487,3.68681,3.65621,3.69447,4.65,4.24,4.31,165.349,157.297,15679.0,1.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,147.3333333,-,0.03006,0.03935,0.02774,0.02745,0.03548,0.02544,0.05342,0.0476,0.05487,3.6851,3.64993,3.69391,4.52,3.97,4.31,166.609,157.529,15679.0,1.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,184.1666667,-,0.03019,0.04024,0.02767,0.02752,0.03613,0.02536,0.05345,0.0486,0.05467,3.68421,3.64854,3.69314,4.52,4.04,4.31,166.623,157.639,15679.0,1.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,221.0000000,-,0.03018,0.04024,0.02765,0.02752,0.03613,0.02536,0.05345,0.0486,0.05467,3.68468,3.65141,3.69301,4.59,4.04,4.38,166.183,157.76,15678.0,2.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,257.8333333,-,0.03019,0.04053,0.0276,0.02758,0.03645,0.02536,0.05355,0.04906,0.05467,3.68336,3.65105,3.69145,4.59,4.11,4.38,166.192,158.189,15677.0,3.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,294.6666667,-,0.03018,0.04054,0.02758,0.02758,0.03645,0.02536,0.05355,0.04906,0.05467,3.68182,3.65145,3.68943,4.59,4.11,4.38,165.819,158.874,15677.0,3.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,331.5000000,-,0.02999,0.04054,0.02735,0.02745,0.03645,0.0252,0.05322,0.04906,0.05427,3.68122,3.65353,3.68815,4.59,4.11,4.38,165.281,159.357,15677.0,3.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,368.3333333,-,0.03008,0.0416,0.0272,0.02753,0.03713,0.02512,0.05318,0.04967,0.05406,3.68039,3.65447,3.68688,4.59,4.11,4.38,164.683,160.031,15677.0,3.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,405.1666667,-,0.02991,0.04156,0.027,0.02739,0.0371,0.02496,0.0529,0.04967,0.0537,3.67947,3.65886,3.68464,4.59,4.11,4.38,163.671,160.633,15677.0,3.0,15680==15680.0
Foursquare,NeuMF,2%,020%,C,442.0000000,-,0.02988,0.04215,0.02681,0.02733,0.03742,0.0248,0.05251,0.04982,0.05319,3.67938,3.66323,3.68343,4.59,4.11,4.38,162.375,161.231,15677.0,3.0,15680==15680.0
