Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Foursquare,WMF,005%,020%,N,-,-,0.01747,0.02699,0.01697,0.01654,0.02436,0.01612,0.03368,0.01991,0.03441,5.69521,5.81548,5.68883,71.18,26.49,69.82,-18.585,-18.314,9726.0,5954.0,15680==15680.0
Foursquare,WMF,005%,020%,C,0.0000000,-,0.02033,0.01385,0.02067,0.01873,0.01538,0.01891,0.03831,0.01173,0.03972,5.75591,5.74065,5.75671,67.35,29.02,64.82,-1.422,-28.37,9646.0,6034.0,15680==15680.0
Foursquare,WMF,005%,020%,C,165.6666667,-,0.02021,0.01696,0.02038,0.01873,0.01795,0.01878,0.03821,0.01418,0.03948,5.75176,5.74505,5.75211,67.28,28.27,65.16,-5.342,-27.451,9643.666666666668,6036.333333333333,15680==15680.0
Foursquare,WMF,005%,020%,C,331.3333333,-,0.01981,0.0186,0.01988,0.01841,0.01923,0.01837,0.03776,0.0149,0.03897,5.74795,5.74831,5.74793,67.83,28.13,65.85,-5.09,-26.87,9644.0,6036.0,15680==15680.0
Foursquare,WMF,005%,020%,C,497.0000000,-,0.01942,0.01842,0.01947,0.01815,0.01923,0.0181,0.03729,0.0149,0.03848,5.74462,5.75067,5.7443,68.1,28.13,66.12,-5.532,-26.298,9645.0,6035.0,15680==15680.0
Foursquare,WMF,005%,020%,C,662.6666667,-,0.01917,0.01842,0.01921,0.01776,0.01923,0.01769,0.03662,0.0149,0.03777,5.74163,5.76057,5.74062,68.58,27.86,66.74,-7.756,-25.517,9636.0,6044.0,15680==15680.0
Foursquare,WMF,005%,020%,C,828.3333333,-,0.01862,0.01842,0.01863,0.01744,0.01923,0.01735,0.03562,0.0149,0.03672,5.73471,5.77684,5.73248,68.65,27.58,66.87,-10.755,-24.539,9660.333333333332,6019.666666666667,15680==15680.0
Foursquare,WMF,005%,020%,C,994.0000000,-,0.01853,0.02135,0.01838,0.01738,0.02051,0.01721,0.03545,0.01673,0.03645,5.72818,5.78044,5.72541,68.72,27.31,67.01,-10.276,-23.569,9677.0,6003.0,15680==15680.0
Foursquare,WMF,005%,020%,C,1159.6666667,-,0.01824,0.02376,0.01794,0.01718,0.02179,0.01694,0.03503,0.01801,0.03593,5.72215,5.78234,5.71896,69.2,27.1,67.56,-10.898,-22.947,9686.0,5994.0,15680==15680.0
Foursquare,WMF,005%,020%,C,1325.3333333,-,0.01798,0.02387,0.01767,0.01693,0.02179,0.01667,0.03456,0.01801,0.03544,5.71779,5.79255,5.71382,69.82,27.04,68.1,-12.403,-22.061,9680.0,6000.0,15680==15680.0
Foursquare,WMF,005%,020%,C,1491.0000000,-,0.01803,0.02617,0.0176,0.01693,0.02308,0.0166,0.03439,0.019,0.03521,5.71282,5.80206,5.70808,69.95,26.9,68.38,-16.099,-21.146,9697.0,5983.0,15680==15680.0
Foursquare,WMF,005%,020%,C,1656.6666667,-,0.01778,0.02617,0.01733,0.01673,0.02308,0.01639,0.03405,0.019,0.03484,5.70747,5.80109,5.7025,70.29,26.63,68.86,-16.276,-20.33,9701.0,5979.0,15680==15680.0
Foursquare,WMF,005%,020%,C,1822.3333333,-,0.01779,0.02699,0.0173,0.01673,0.02436,0.01633,0.03404,0.01991,0.03479,5.70022,5.80109,5.69486,70.7,26.56,69.27,-16.524,-19.377,9715.333333333334,5964.666666666666,15680==15680.0
Foursquare,WMF,005%,020%,C,1988.0000000,-,0.01747,0.02699,0.01697,0.01654,0.02436,0.01612,0.03368,0.01991,0.03441,5.69521,5.81548,5.68883,71.18,26.49,69.82,-18.585,-18.314,9726.0,5954.0,15680==15680.0
