Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Foursquare,PF,005%,020%,N,-,-,0.02234,0.01274,0.02285,0.0208,0.01538,0.02109,0.04144,0.01361,0.04291,5.1479,5.64546,5.12149,56.88,28.54,53.66,9.565,61.274,12570.0,3110.0,15680==15680.0
Foursquare,PF,005%,020%,C,0.0000000,-,0.02592,0.00763,0.02689,0.02364,0.00897,0.02442,0.04729,0.00683,0.04943,5.21011,5.391,5.20051,58.25,27.17,55.1,54.929,53.859,12494.0,3186.0,15680==15680.0
Foursquare,PF,005%,020%,C,160.6666667,-,0.02551,0.00903,0.02639,0.02345,0.01026,0.02415,0.04682,0.008,0.04888,5.20998,5.42517,5.19856,58.04,27.1,54.83,48.243,53.836,12495.666666666664,3184.3333333333358,15680==15680.0
Foursquare,PF,005%,020%,C,321.3333333,-,0.02515,0.00909,0.02601,0.02319,0.01026,0.02388,0.04652,0.008,0.04857,5.20897,5.46026,5.19564,58.04,27.17,54.62,39.466,53.934,12487.333333333332,3192.6666666666674,15680==15680.0
Foursquare,PF,005%,020%,C,482.0000000,-,0.02488,0.00995,0.02568,0.02306,0.01154,0.02367,0.04619,0.00942,0.04814,5.20387,5.46939,5.18978,57.84,27.04,54.62,36.539,54.45,12501.0,3179.0,15680==15680.0
Foursquare,PF,005%,020%,C,642.6666667,-,0.02481,0.01076,0.02556,0.02293,0.01282,0.02347,0.04593,0.01102,0.04778,5.20058,5.52048,5.18361,57.63,27.38,54.62,28.947,55.083,12507.0,3173.0,15680==15680.0
Foursquare,PF,005%,020%,C,803.3333333,-,0.02415,0.01076,0.02486,0.02248,0.01282,0.02299,0.04481,0.01102,0.04661,5.19391,5.54246,5.17542,57.56,27.52,54.55,26.102,55.804,12518.0,3162.0,15680==15680.0
Foursquare,PF,005%,020%,C,964.0000000,-,0.02409,0.01076,0.0248,0.02235,0.01282,0.02286,0.04455,0.01102,0.04633,5.18405,5.5603,5.16409,57.29,27.45,54.35,23.271,56.953,12532.0,3148.0,15680==15680.0
Foursquare,PF,005%,020%,C,1124.6666667,-,0.02393,0.01076,0.02462,0.02216,0.01282,0.02266,0.0442,0.01102,0.04597,5.17785,5.56489,5.15731,57.22,27.45,54.21,22.006,57.622,12549.0,3131.0,15680==15680.0
Foursquare,PF,005%,020%,C,1285.3333333,-,0.02356,0.01058,0.02425,0.02183,0.01282,0.02231,0.04368,0.01102,0.04541,5.17105,5.58773,5.14894,57.22,27.72,54.21,17.435,58.383,12564.0,3116.0,15680==15680.0
Foursquare,PF,005%,020%,C,1446.0000000,-,0.02322,0.01058,0.0239,0.02145,0.01282,0.0219,0.04272,0.01102,0.0444,5.16735,5.60374,5.1442,57.02,27.93,54.0,15.314,58.884,12558.0,3122.0,15680==15680.0
Foursquare,PF,005%,020%,C,1606.6666667,-,0.02291,0.01103,0.02354,0.0212,0.01282,0.02164,0.04233,0.01102,0.04399,5.1606,5.61829,5.13631,57.22,28.2,54.07,14.039,59.698,12551.333333333316,3128.6666666666833,15680==15680.0
Foursquare,PF,005%,020%,C,1767.3333333,-,0.02266,0.01274,0.02319,0.02106,0.01538,0.02136,0.0421,0.01361,0.04361,5.15385,5.62304,5.12895,57.02,28.2,53.94,12.774,60.338,12556.333333333354,3123.666666666647,15680==15680.0
Foursquare,PF,005%,020%,C,1928.0000000,-,0.02234,0.01274,0.02285,0.0208,0.01538,0.02109,0.04144,0.01361,0.04291,5.1479,5.64546,5.12149,56.88,28.54,53.66,9.565,61.274,12570.0,3110.0,15680==15680.0
