Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
AmazonOffice,VAECF,005%,020%,N,-,-,0.01744,0.05165,0.01545,0.01614,0.04836,0.01427,0.0435,0.05501,0.04283,5.58545,5.37298,5.59781,22.13,13.73,21.82,63.856,95.103,18991.0,5489.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,0.0000000,-,0.0175,0.04004,0.01618,0.0161,0.03689,0.01489,0.04485,0.04276,0.04497,5.59054,5.3706,5.60335,21.94,13.61,21.76,64.09,93.75,19013.0,5467.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,83.3333333,-,0.01759,0.04147,0.0162,0.01619,0.03852,0.01489,0.04494,0.04444,0.04497,5.58921,5.37283,5.6018,21.94,13.61,21.76,63.949,94.025,19013.0,5467.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,166.6666667,-,0.01763,0.04288,0.01616,0.01619,0.03934,0.01484,0.04493,0.04535,0.0449,5.58851,5.36938,5.60127,21.94,13.54,21.76,64.279,94.179,19014.0,5466.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,250.0000000,-,0.01763,0.04412,0.01609,0.01628,0.04098,0.01484,0.045,0.04677,0.0449,5.58763,5.36613,5.60052,22.01,13.42,21.76,64.503,94.367,19016.0,5464.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,333.3333333,-,0.01761,0.04464,0.01604,0.01628,0.0418,0.01479,0.04484,0.04794,0.04466,5.58701,5.36678,5.59983,22.13,13.54,21.76,63.943,94.54,19016.0,5464.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,416.6666667,-,0.0176,0.04579,0.01596,0.01628,0.04262,0.01474,0.04466,0.04876,0.04442,5.58675,5.37318,5.59919,22.13,13.61,21.76,63.719,94.669,19009.0,5471.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,500.0000000,-,0.01753,0.04645,0.01585,0.01632,0.04426,0.01469,0.04455,0.05075,0.04419,5.58734,5.37647,5.59961,22.13,13.73,21.76,63.439,94.675,19004.0,5476.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,583.3333333,-,0.01742,0.04706,0.01569,0.01614,0.04426,0.0145,0.0442,0.05075,0.04382,5.58602,5.37052,5.59856,22.07,13.73,21.76,63.941,94.851,19003.0,5477.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,666.6666667,-,0.01748,0.04822,0.01569,0.01619,0.04599,0.01446,0.04419,0.05225,0.04372,5.58582,5.36681,5.59856,22.07,13.67,21.76,63.798,94.906,19001.0,5479.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,750.0000000,-,0.01744,0.0488,0.01561,0.01619,0.04672,0.01441,0.0438,0.05328,0.04325,5.58601,5.37103,5.59852,22.07,13.67,21.76,64.019,94.971,18999.0,5481.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,833.3333333,-,0.0174,0.04994,0.0155,0.01614,0.04754,0.01431,0.04353,0.05419,0.04291,5.58587,5.37438,5.59817,22.01,13.67,21.69,63.715,95.027,18992.0,5488.0,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,916.6666667,-,0.0174,0.05051,0.01547,0.0161,0.04754,0.01427,0.04346,0.05419,0.04283,5.58517,5.36618,5.59791,22.01,13.67,21.69,63.896,95.081,18993.66666666667,5486.333333333327,24480==24480.0
AmazonOffice,VAECF,005%,020%,C,1000.0000000,-,0.01744,0.05165,0.01545,0.01614,0.04836,0.01427,0.0435,0.05501,0.04283,5.58548,5.37298,5.59785,22.13,13.73,21.82,63.856,95.101,18991.0,5489.0,24480==24480.0
