Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
AmazonOffice,WMF,005%,020%,N,-,-,0.00775,0.03221,0.00632,0.00816,0.03361,0.00668,0.02284,0.03857,0.02192,6.43156,5.92901,6.46081,89.34,17.05,89.28,7.349,9.012,16580.0,7900.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,0.0000000,-,0.00802,0.02605,0.00697,0.0083,0.02705,0.0072,0.02403,0.03205,0.02356,6.41697,5.9221,6.44577,88.53,17.55,88.46,8.502,8.698,16788.0,7692.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,195.6666667,-,0.00798,0.02594,0.00693,0.00825,0.02705,0.00716,0.02388,0.03205,0.0234,6.41834,5.92477,6.44706,88.46,17.3,88.4,8.227,8.689,16767.0,7713.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,391.3333333,-,0.00791,0.02698,0.0068,0.00816,0.02869,0.00697,0.02362,0.03387,0.02303,6.41873,5.92455,6.44749,88.65,17.3,88.59,8.119,8.771,16767.0,7713.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,587.0000000,-,0.0079,0.02753,0.00676,0.00821,0.02951,0.00697,0.02365,0.03439,0.02303,6.42029,5.92689,6.44901,88.65,17.24,88.59,7.905,8.769,16748.0,7732.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,782.6666667,-,0.00794,0.02879,0.00672,0.00825,0.03033,0.00697,0.02372,0.03556,0.02303,6.42132,5.92987,6.44992,88.84,17.24,88.78,7.484,8.862,16724.0,7756.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,978.3333333,-,0.00782,0.02883,0.0066,0.00817,0.03033,0.00688,0.02311,0.03556,0.02239,6.42299,5.93129,6.45162,89.03,17.24,88.97,7.357,8.91,16706.0,7774.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,1174.0000000,-,0.00782,0.02894,0.00659,0.00816,0.03033,0.00687,0.02311,0.03556,0.02239,6.42443,5.93129,6.45313,88.9,17.18,88.84,7.248,8.948,16695.0,7785.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,1369.6666667,-,0.00787,0.02894,0.00664,0.00816,0.03033,0.00687,0.02311,0.03556,0.02239,6.42546,5.92921,6.45434,88.97,17.18,88.9,7.363,8.983,16679.0,7801.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,1565.3333333,-,0.00788,0.02966,0.00661,0.00816,0.03115,0.00682,0.02311,0.03658,0.02232,6.42693,5.92808,6.45597,89.09,17.18,89.03,7.013,8.993,16652.0,7828.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,1761.0000000,-,0.00792,0.03059,0.0066,0.00821,0.03197,0.00682,0.02314,0.03717,0.02232,6.42934,5.9338,6.45819,89.15,17.05,89.09,6.915,8.954,16623.999999999964,7856.000000000036,24480==24480.0
AmazonOffice,WMF,005%,020%,C,1956.6666667,-,0.00787,0.03111,0.00652,0.00816,0.03279,0.00673,0.02287,0.03775,0.022,6.42915,5.93161,6.45811,89.15,17.12,89.09,7.204,9.039,16609.0,7871.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,2152.3333333,-,0.00783,0.03221,0.00642,0.00816,0.03361,0.00668,0.02284,0.03857,0.02192,6.43034,5.93165,6.45936,89.22,17.18,89.15,7.198,9.0,16593.0,7887.0,24480==24480.0
AmazonOffice,WMF,005%,020%,C,2348.0000000,-,0.00775,0.03221,0.00632,0.00816,0.03361,0.00668,0.02284,0.03857,0.02192,6.43156,5.92901,6.46081,89.34,17.05,89.28,7.349,9.012,16580.0,7900.0,24480==24480.0
