Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
AmazonOffice,MostPop,005%,020%,N,-,-,0.01108,0.0446,0.00913,0.01073,0.04344,0.00883,0.02491,0.048,0.02357,4.73641,4.73641,4.73641,0.63,0.63,0.63,130.657,186.918,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,0.0000000,-,0.0118,0.0338,0.01052,0.01127,0.03525,0.00988,0.02722,0.03952,0.0265,4.72366,4.73406,4.72305,1.32,1.32,0.82,132.939,190.856,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,51.8333333,-,0.01167,0.03402,0.01037,0.01114,0.03525,0.00973,0.02656,0.03952,0.02581,4.72484,4.73794,4.72408,1.32,1.32,0.82,132.273,190.468,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,103.6666667,-,0.01156,0.03319,0.0103,0.01105,0.03443,0.00969,0.02643,0.03815,0.02575,4.72507,4.73897,4.72426,1.32,1.32,0.82,132.098,190.37,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,155.5000000,-,0.01145,0.03379,0.01015,0.01096,0.03525,0.00954,0.02615,0.03883,0.02542,4.72652,4.73746,4.72589,1.32,1.32,0.82,132.304,189.88,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,207.3333333,-,0.01144,0.03502,0.01007,0.01091,0.03607,0.00945,0.02596,0.0402,0.02513,4.7281,4.73649,4.72761,1.25,1.25,0.82,132.39,189.421,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,259.1666667,-,0.01142,0.03513,0.01004,0.01096,0.03689,0.00945,0.02601,0.04102,0.02513,4.72835,4.71884,4.72891,1.13,1.13,0.82,134.492,189.139,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,311.0000000,-,0.01153,0.03724,0.01004,0.01109,0.03934,0.00945,0.02619,0.04423,0.02513,4.72825,4.71698,4.72891,0.82,0.82,0.82,135.188,189.139,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,362.8333333,-,0.01157,0.03932,0.00995,0.01114,0.04098,0.0094,0.0258,0.0455,0.02466,4.72786,4.72049,4.72829,0.75,0.75,0.75,134.541,189.223,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,414.6666667,-,0.01134,0.03932,0.00972,0.01096,0.04098,0.00921,0.02549,0.0455,0.02433,4.72963,4.71932,4.73023,0.75,0.75,0.75,134.74,188.729,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,466.5000000,-,0.01106,0.03932,0.00942,0.01078,0.04098,0.00902,0.02507,0.0455,0.02388,4.73123,4.71932,4.73192,0.75,0.75,0.75,134.74,188.167,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,518.3333333,-,0.01085,0.03932,0.0092,0.01064,0.04098,0.00887,0.02481,0.0455,0.02361,4.73241,4.71593,4.73337,0.69,0.69,0.69,134.559,187.805,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,570.1666667,-,0.01083,0.03932,0.00917,0.01064,0.04098,0.00887,0.02481,0.0455,0.02361,4.73429,4.7197,4.73514,0.69,0.69,0.69,134.575,187.224,24480.0,0.0,24480==24480.0
AmazonOffice,MostPop,005%,020%,C,622.0000000,-,0.01108,0.0446,0.00913,0.01073,0.04344,0.00883,0.02491,0.048,0.02357,4.73641,4.73641,4.73641,0.63,0.63,0.63,130.657,186.918,24480.0,0.0,24480==24480.0
