Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
AmazonOffice,BPR,005%,020%,N,-,-,0.01265,0.04759,0.01062,0.0124,0.04836,0.01031,0.02828,0.05372,0.0268,4.72947,4.72986,4.72945,0.75,0.69,0.75,131.679,188.243,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,0.0000000,-,0.01297,0.03638,0.01161,0.01253,0.04016,0.01093,0.02943,0.04452,0.02855,4.73216,4.73632,4.73192,1.32,1.25,0.94,132.479,187.921,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,50.7500000,-,0.01287,0.03638,0.01151,0.01254,0.04016,0.01093,0.02943,0.04452,0.02855,4.73138,4.73632,4.7311,1.32,1.25,0.94,132.479,188.021,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,101.5000000,-,0.01283,0.03704,0.01142,0.01254,0.04098,0.01088,0.02924,0.0452,0.02831,4.73152,4.73618,4.73125,1.32,1.25,0.94,132.425,187.929,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,152.2500000,-,0.01273,0.03704,0.01132,0.01249,0.04098,0.01083,0.02913,0.0452,0.02819,4.73071,4.73618,4.73039,1.32,1.25,0.94,132.425,188.104,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,203.0000000,-,0.01276,0.03765,0.01131,0.01249,0.0418,0.01078,0.02913,0.04602,0.02815,4.73146,4.73565,4.73121,1.32,1.25,0.94,132.342,187.949,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,253.7500000,-,0.01275,0.03755,0.01131,0.01249,0.04189,0.01078,0.02913,0.04602,0.02815,4.73103,4.72621,4.73131,1.19,1.13,0.94,133.154,187.932,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,304.5000000,-,0.01292,0.04052,0.01131,0.01271,0.0459,0.01078,0.02943,0.05143,0.02815,4.73021,4.71277,4.73122,1.0,0.94,0.94,135.171,187.947,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,355.2500000,-,0.0128,0.04135,0.01113,0.01267,0.04672,0.01069,0.02933,0.05211,0.028,4.73047,4.71483,4.73138,0.94,0.88,0.94,135.349,187.845,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,406.0000000,-,0.01279,0.04361,0.011,0.01262,0.04754,0.01059,0.02924,0.05269,0.02787,4.73117,4.71794,4.73194,0.94,0.88,0.88,134.567,187.74,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,456.7500000,-,0.01258,0.04361,0.01078,0.01249,0.04754,0.01045,0.0286,0.05269,0.0272,4.73016,4.71858,4.73083,0.94,0.88,0.88,134.376,187.92,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,507.5000000,-,0.01256,0.04517,0.01066,0.0124,0.04754,0.01035,0.02829,0.05269,0.02686,4.72948,4.72046,4.73,0.88,0.82,0.88,134.021,188.094,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,558.2500000,-,0.01265,0.04688,0.01066,0.0124,0.04754,0.01035,0.02829,0.05269,0.02686,4.72978,4.73121,4.7297,0.82,0.75,0.82,131.467,188.15,24480.0,0.0,24480==24480.0
AmazonOffice,BPR,005%,020%,C,609.0000000,-,0.01265,0.04759,0.01062,0.0124,0.04836,0.01031,0.02828,0.05372,0.0268,4.72947,4.72986,4.72945,0.75,0.69,0.75,131.679,188.243,24480.0,0.0,24480==24480.0
