Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Epinion,WMF,2%,020%,N,-,-,0.02349,0.03918,0.01957,0.02253,0.03776,0.01872,0.0317,0.03026,0.03206,4.94831,4.87837,4.96582,29.13,14.9,29.08,45.145,42.495,25225.0,1545.0,26770==26770.0
Epinion,WMF,2%,020%,C,0.0000000,-,0.02398,0.03695,0.02074,0.02283,0.03514,0.01975,0.03285,0.02873,0.03389,4.94683,4.86443,4.96745,28.01,15.29,27.86,46.865,41.703,25290.0,1480.0,26770==26770.0
Epinion,WMF,2%,020%,C,106.6666667,-,0.02394,0.03702,0.02067,0.02283,0.03533,0.0197,0.0328,0.02879,0.03381,4.94678,4.86574,4.96707,28.06,15.29,27.91,46.662,41.779,25281.666666666686,1488.3333333333157,26770==26770.0
Epinion,WMF,2%,020%,C,213.3333333,-,0.02377,0.03705,0.02044,0.02264,0.03533,0.01947,0.03244,0.02879,0.03336,4.94756,4.86619,4.96793,28.25,15.15,28.16,46.461,41.759,25272.0,1498.0,26770==26770.0
Epinion,WMF,2%,020%,C,320.0000000,-,0.02389,0.03776,0.02042,0.02279,0.03607,0.01947,0.03253,0.02922,0.03336,4.94789,4.86781,4.96794,28.35,15.15,28.3,46.432,41.842,25263.0,1507.0,26770==26770.0
Epinion,WMF,2%,020%,C,426.6666667,-,0.02387,0.03781,0.02038,0.02279,0.03607,0.01947,0.03253,0.02922,0.03336,4.9479,4.87076,4.96721,28.35,15.1,28.3,46.123,41.959,25256.0,1514.0,26770==26770.0
Epinion,WMF,2%,020%,C,533.3333333,-,0.02385,0.03784,0.02035,0.0228,0.03626,0.01942,0.03247,0.0293,0.03326,4.94722,4.87163,4.96615,28.4,15.1,28.35,45.976,42.083,25255.0,1515.0,26770==26770.0
Epinion,WMF,2%,020%,C,640.0000000,-,0.02374,0.03793,0.02019,0.02264,0.03626,0.01923,0.03212,0.0293,0.03283,4.94718,4.8729,4.96577,28.5,15.1,28.45,45.825,42.212,25249.00000000003,1520.999999999973,26770==26770.000000000004
Epinion,WMF,2%,020%,C,746.6666667,-,0.02349,0.03788,0.01988,0.02246,0.03626,0.019,0.03183,0.0293,0.03246,4.94721,4.87394,4.96556,28.64,15.05,28.59,45.646,42.265,25244.0,1526.0,26770==26770.0
Epinion,WMF,2%,020%,C,853.3333333,-,0.02347,0.03821,0.01978,0.02242,0.03645,0.01891,0.03174,0.02938,0.03233,4.94726,4.87543,4.96524,28.74,15.1,28.69,45.513,42.355,25242.0,1528.0,26770==26770.0
Epinion,WMF,2%,020%,C,960.0000000,-,0.02342,0.03832,0.01969,0.02242,0.03664,0.01886,0.03169,0.02944,0.03225,4.94751,4.87618,4.96537,28.93,15.05,28.88,45.456,42.458,25232.0,1538.0,26770==26770.0
Epinion,WMF,2%,020%,C,1066.6666667,-,0.02344,0.03845,0.01968,0.02242,0.03682,0.01881,0.03169,0.02961,0.03221,4.94756,4.87751,4.9651,28.98,15.05,28.93,45.372,42.509,25224.0,1546.0,26770==26770.0
Epinion,WMF,2%,020%,C,1173.3333333,-,0.02342,0.03876,0.01958,0.02246,0.0372,0.01876,0.03165,0.02979,0.03212,4.9475,4.87824,4.96483,29.03,15.0,28.98,45.289,42.56,25220.0,1550.0,26770==26770.0
Epinion,WMF,2%,020%,C,1280.0000000,-,0.02349,0.03918,0.01957,0.02253,0.03776,0.01872,0.0317,0.03026,0.03206,4.94831,4.87837,4.96582,29.13,14.9,29.08,45.145,42.495,25225.000000000036,1544.999999999964,26770==26770.0
