Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
Epinion,BPR,2%,020%,N,-,-,0.03035,0.0446,0.02679,0.0259,0.04037,0.02227,0.03803,0.03267,0.03937,3.70796,3.70796,3.70796,0.68,0.68,0.58,203.427,208.685,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,0.0000000,-,0.03019,0.04137,0.0274,0.02556,0.03645,0.02284,0.03826,0.03002,0.04033,3.68179,3.64044,3.69214,0.87,0.87,0.68,219.547,213.101,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,51.5000000,-,0.03022,0.0416,0.02737,0.02545,0.03645,0.0227,0.03806,0.03002,0.04007,3.68426,3.64461,3.69419,0.87,0.87,0.68,218.616,212.437,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,103.0000000,-,0.0302,0.04202,0.02724,0.02537,0.03645,0.0226,0.03798,0.03002,0.03997,3.68705,3.64598,3.69733,0.83,0.83,0.68,218.315,211.553,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,154.5000000,-,0.03026,0.04231,0.02724,0.02545,0.03682,0.0226,0.03802,0.03021,0.03997,3.68842,3.65285,3.69733,0.83,0.83,0.68,216.968,211.553,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,206.0000000,-,0.03037,0.04287,0.02724,0.02556,0.03738,0.0226,0.03809,0.03055,0.03997,3.69035,3.6625,3.69733,0.83,0.83,0.68,215.304,211.553,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,257.5000000,-,0.03054,0.04374,0.02724,0.02579,0.0385,0.0226,0.03824,0.03132,0.03997,3.6913,3.66725,3.69733,0.78,0.78,0.68,214.288,211.553,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,309.0000000,-,0.03057,0.04386,0.02724,0.02582,0.03869,0.0226,0.03828,0.03153,0.03997,3.69139,3.66777,3.69731,0.83,0.83,0.63,214.293,211.556,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,360.5000000,-,0.03045,0.04398,0.02706,0.02579,0.03907,0.02246,0.03811,0.03167,0.03973,3.69357,3.66789,3.7,0.78,0.78,0.63,214.233,210.793,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,412.0000000,-,0.03042,0.04433,0.02693,0.02586,0.03963,0.02241,0.03817,0.03213,0.03968,3.69576,3.66925,3.7024,0.78,0.78,0.68,213.835,210.202,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,463.5000000,-,0.03051,0.04477,0.02694,0.02597,0.04019,0.02241,0.03826,0.0326,0.03968,3.69786,3.6728,3.70413,0.73,0.73,0.63,212.841,209.681,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,515.0000000,-,0.03042,0.04476,0.02683,0.02594,0.04037,0.02232,0.03816,0.03267,0.03953,3.70131,3.68151,3.70627,0.73,0.73,0.63,210.509,209.147,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,566.5000000,-,0.03042,0.04497,0.02678,0.0259,0.04037,0.02227,0.03803,0.03267,0.03937,3.70451,3.69345,3.70728,0.73,0.73,0.63,207.314,208.823,26770.0,0.0,26770==26770.0
Epinion,BPR,2%,020%,C,618.0000000,-,0.03035,0.0446,0.02679,0.0259,0.04037,0.02227,0.03803,0.03267,0.03937,3.70796,3.70796,3.70796,0.68,0.68,0.58,203.427,208.685,26770.0,0.0,26770==26770.0
