Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
BookCrossing,MostPop,2%,020%,N,-,-,0.01792,0.02651,0.01568,0.01616,0.02321,0.01432,0.04204,0.03818,0.04305,4.44682,4.44692,4.44679,1.08,1.08,1.08,126.445,160.689,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,0.0000000,-,0.01716,0.02562,0.01495,0.0156,0.02232,0.01385,0.04111,0.03694,0.0422,4.44491,4.44551,4.44475,1.47,1.47,1.08,126.715,161.034,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,9.7500000,-,0.0169,0.02532,0.01471,0.01542,0.02232,0.01362,0.04043,0.03711,0.04129,4.44445,4.44184,4.44513,1.47,1.47,1.08,126.957,160.97,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,19.5000000,-,0.01745,0.02632,0.01514,0.01597,0.02277,0.0142,0.04214,0.03734,0.04339,4.44327,4.44145,4.44375,1.47,1.47,1.08,127.001,161.208,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,29.2500000,-,0.0177,0.02622,0.01548,0.01589,0.02282,0.01409,0.04168,0.03734,0.04281,4.44428,4.43901,4.44566,1.47,1.47,1.08,127.374,160.861,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,39.0000000,-,0.01734,0.02625,0.01502,0.01579,0.02321,0.01385,0.04126,0.03883,0.04189,4.44327,4.43737,4.44481,1.08,1.08,1.08,127.916,161.024,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,48.7500000,-,0.01746,0.02667,0.01506,0.01588,0.02366,0.01385,0.04156,0.03947,0.04211,4.44338,4.43834,4.4447,1.08,1.08,1.08,127.764,160.95,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,58.5000000,-,0.01757,0.02649,0.01525,0.01597,0.02366,0.01397,0.04179,0.03947,0.04239,4.44233,4.43689,4.44375,1.08,1.08,1.08,127.99,161.117,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,68.2500000,-,0.01775,0.02654,0.01546,0.01616,0.02366,0.0142,0.04228,0.03947,0.04302,4.44264,4.43753,4.44398,1.08,1.08,1.08,127.892,161.088,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,78.0000000,-,0.01738,0.02555,0.01525,0.01588,0.02277,0.01409,0.04172,0.03794,0.04271,4.44193,4.43673,4.44328,1.08,1.08,1.08,128.02,161.299,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,87.7500000,-,0.01708,0.02548,0.01489,0.0156,0.02277,0.01374,0.04058,0.03772,0.04133,4.44242,4.43746,4.44371,1.08,1.08,1.08,127.901,161.13,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,97.5000000,-,0.01743,0.02646,0.01508,0.01607,0.02366,0.01409,0.04208,0.03947,0.04277,4.44296,4.43762,4.44436,1.08,1.08,1.08,127.877,161.012,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,107.2500000,-,0.01728,0.02446,0.0154,0.01588,0.02232,0.0142,0.04149,0.03675,0.04272,4.44222,4.43834,4.44323,1.08,1.08,1.08,127.759,161.215,11360.0,0.0,11360==11360.0
BookCrossing,MostPop,2%,020%,C,117.0000000,-,0.01728,0.02623,0.01494,0.01579,0.02321,0.01385,0.04132,0.03883,0.04196,4.44284,4.43762,4.4442,1.08,1.08,1.08,127.871,161.143,11360.0,0.0,11360==11360.0
