Dataset,Model,GUser,GItem,Type,User_EPS,Item_EPS,ndcg_ALL,ndcg_ACT,ndcg_INACT,Pre_ALL,Pre_ACT,Pre_INACT,Rec_ALL,Rec_ACT,Rec_INACT,Nov_ALL,Nov_ACT,Nov_INACT,Cov_ALL,Cov_ACT,Cov_INACT,Active_GAP,Inactive_Gap,Short_Items,Long_Items,All_Items
LastFM,MostPop,2%,020%,N,-,-,0.02973,0.05644,0.02304,0.02895,0.05042,0.02357,0.03667,0.05709,0.03156,3.38421,3.38421,3.38421,0.66,0.66,0.66,26.813,146.477,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,0.0000000,-,0.02938,0.0544,0.02311,0.02883,0.0493,0.02371,0.03659,0.05605,0.03172,3.37837,3.36967,3.38055,0.86,0.86,0.8,20.784,144.465,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,23.7500000,-,0.02939,0.0544,0.02313,0.02883,0.0493,0.02371,0.03659,0.05605,0.03172,3.37871,3.36967,3.38097,0.86,0.86,0.8,20.784,144.378,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,47.5000000,-,0.02939,0.05441,0.02313,0.02883,0.0493,0.02371,0.03659,0.05605,0.03172,3.37924,3.37101,3.38131,0.86,0.86,0.8,20.683,144.329,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,71.2500000,-,0.02941,0.0545,0.02314,0.02883,0.0493,0.02371,0.03659,0.05605,0.03172,3.37948,3.37076,3.38167,0.8,0.8,0.8,21.068,144.488,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,95.0000000,-,0.02943,0.0545,0.02315,0.02883,0.0493,0.02371,0.03659,0.05605,0.03172,3.37986,3.37176,3.3819,0.73,0.73,0.73,21.873,144.691,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,118.7500000,-,0.02938,0.05451,0.02308,0.02878,0.0493,0.02364,0.03651,0.05605,0.03162,3.38022,3.37111,3.3825,0.73,0.73,0.73,21.973,145.154,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,142.5000000,-,0.0295,0.05518,0.02307,0.02883,0.04958,0.02364,0.0366,0.0563,0.03166,3.38076,3.37408,3.38244,0.73,0.73,0.73,23.151,145.11,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,166.2500000,-,0.02954,0.05508,0.02315,0.02883,0.0493,0.02371,0.03659,0.05605,0.03172,3.38131,3.37667,3.38248,0.73,0.73,0.73,23.822,145.313,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,190.0000000,-,0.02942,0.05504,0.02301,0.02872,0.0493,0.02357,0.03647,0.05605,0.03156,3.38204,3.37507,3.38378,0.73,0.73,0.73,23.187,146.146,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,213.7500000,-,0.02945,0.05516,0.02301,0.02873,0.04933,0.02357,0.03647,0.05605,0.03156,3.38239,3.37728,3.38367,0.73,0.73,0.73,24.42,146.058,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,237.5000000,-,0.02948,0.05521,0.02304,0.02878,0.04958,0.02357,0.03652,0.0563,0.03156,3.38294,3.37785,3.38421,0.73,0.73,0.66,24.647,146.477,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,261.2500000,-,0.02966,0.05608,0.02304,0.02895,0.05045,0.02357,0.03667,0.05709,0.03156,3.38349,3.38071,3.38418,0.73,0.73,0.73,25.78,146.455,17970.0,0.0,17970==17970.0
LastFM,MostPop,2%,020%,C,285.0000000,-,0.02973,0.05644,0.02304,0.02895,0.05042,0.02357,0.03667,0.05709,0.03156,3.38421,3.38421,3.38421,0.66,0.66,0.66,26.813,146.477,17970.0,0.0,17970==17970.0
